ticker,name,signal_date,quarter,market_regime,direction,chg_pct,close,trade_amount,avg_trade_amount,amount_tag,flow_category,foreign_5d,institution_5d,individual_5d,dart_tag,disclosure_count,disclosure_names,window_category,investor_error,dart_error,status,error,is_candidate,no_match_reason,hypothesis_id,priority,use_type,suggested_response,preferred_entry_mode,preferred_hold_days,backtest_avg_score_pct,backtest_hit_rate,risk_note,match_quality,required_flow_category
064350,현대로템,2026-06-10,2026_Q2,변동성 장세,up,4.698728579325584,189400.0,96324121400.0,183314888350.29788,거래대금약함,외국인기관동반매수,72601.0,2198.0,-85739.0,주변공시부재,0,,직접반응,,,ok,,True,,NEW-20260501-H05,1.0,신규조건 매수 후보,신규 조건 관찰: 다음 거래일 분할 진입 가능성 검토,next_open,20.0,15.02779553059456,0.75,"기존 active에는 없고, 표본은 제한적이지만 여러 종목에서 양의 점수와 높은 적중률이 확인됨",exact,외국인기관동반매수
