signal_date,pattern_id,pattern_name,category,prediction_direction,confidence,basis,open,high,low,close,volume,trade_amount,ticker,name
2025-10-15,single_long_bull,장대 양봉,단일 캔들 패턴,up,75,최근 평균 몸통 대비 큰 양봉,92300.0,95300.0,92100.0,95000.0,21050111.0,1978832965007.0,005930,삼성전자
2025-10-15,bullish_piercing,상승 관통형,추세 반전형,up,72,전일 음봉 중간 이상 회복,92300.0,95300.0,92100.0,95000.0,21050111.0,1978832965007.0,005930,삼성전자
2025-10-15,bullish_counterattack,상승 반격형,추세 반전형,up,65,하락 후 반대 양봉이 전일 종가 부근 회복,92300.0,95300.0,92100.0,95000.0,21050111.0,1978832965007.0,005930,삼성전자
2025-10-15,railroad_tracks,기찻길형,추세 반전형,neutral,60,비슷한 크기의 반대 방향 장대봉 2개,92300.0,95300.0,92100.0,95000.0,21050111.0,1978832965007.0,005930,삼성전자
2025-10-16,three_outside_up,쓰리 아웃사이드 업,추세 반전형,up,82,상승 장악형 뒤 추가 상승 확인,95300.0,97700.0,95000.0,97700.0,28141060.0,2728362196400.0,005930,삼성전자
2025-10-16,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,95300.0,97700.0,95000.0,97700.0,28141060.0,2728362196400.0,005930,삼성전자
2025-10-17,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,97200.0,99100.0,96700.0,97900.0,22730809.0,2225132112442.0,005930,삼성전자
2025-10-20,single_dragonfly_doji,잠자리형 도지,단일 캔들 패턴,up,70,긴 아래꼬리 도지,97900.0,98300.0,96000.0,98100.0,17589756.0,1714999925050.0,005930,삼성전자
2025-10-20,single_doji,도지,단일 캔들 패턴,neutral,65,시가와 종가가 거의 같은 균형 캔들,97900.0,98300.0,96000.0,98100.0,17589756.0,1714999925050.0,005930,삼성전자
2025-10-21,three_inside_down,쓰리 인사이드 다운,추세 반전형,down,82,하락 잉태형 뒤 확인 음봉,98500.0,99900.0,97300.0,97500.0,22803830.0,2252645721374.0,005930,삼성전자
2025-10-21,bearish_engulfing,하락 장악형,추세 반전형,down,80,양봉 몸통을 다음 음봉이 감쌈,98500.0,99900.0,97300.0,97500.0,22803830.0,2252645721374.0,005930,삼성전자
2025-10-21,bearish_three_line_strike,약세 삼선 반격형,추세 지속형,down,80,3개 음봉 뒤 긴 양봉 반격이 나와도 하락 지속으로 분류,98500.0,99900.0,97300.0,97500.0,22803830.0,2252645721374.0,005930,삼성전자
2025-10-21,rising_three_methods,상승 삼법형,추세 지속형,up,78,강한 양봉 뒤 내부 조정 후 고점 돌파,98500.0,99900.0,97300.0,97500.0,22803830.0,2252645721374.0,005930,삼성전자
2025-10-21,bearish_counterattack,하락 반격형,추세 반전형,down,65,상승 후 반대 음봉이 전일 종가 부근까지 밀림,98500.0,99900.0,97300.0,97500.0,22803830.0,2252645721374.0,005930,삼성전자
2025-10-21,bearish_separating_line,하락 갈림길형,추세 지속형,down,65,같은 시가 부근에서 음봉 전환,98500.0,99900.0,97300.0,97500.0,22803830.0,2252645721374.0,005930,삼성전자
2025-10-21,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,98500.0,99900.0,97300.0,97500.0,22803830.0,2252645721374.0,005930,삼성전자
2025-10-22,bullish_engulfing,상승 장악형,추세 반전형,up,80,음봉 몸통을 다음 양봉이 감쌈,97100.0,98600.0,95500.0,98600.0,15937611.0,1547962213088.0,005930,삼성전자
2025-10-22,tweezer_bottom,트위저 바텀,추세 반전형,up,65,비슷한 저점이 이틀 연속 형성,97100.0,98600.0,95500.0,98600.0,15937611.0,1547962213088.0,005930,삼성전자
2025-10-23,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,96800.0,98500.0,96300.0,96500.0,18488581.0,1796781660790.0,005930,삼성전자
2025-10-27,three_outside_up,쓰리 아웃사이드 업,추세 반전형,up,82,상승 장악형 뒤 추가 상승 확인,101300.0,102000.0,100600.0,102000.0,22169970.0,2250615426550.0,005930,삼성전자
2025-10-27,rising_window,라이징 윈도우,추세 지속형,up,70,전일 고가 위로 상승 갭 형성,101300.0,102000.0,100600.0,102000.0,22169970.0,2250615426550.0,005930,삼성전자
2025-10-27,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,101300.0,102000.0,100600.0,102000.0,22169970.0,2250615426550.0,005930,삼성전자
2025-10-28,bearish_belt_hold,하락 벨트홀드,추세 반전형,down,72,상승 뒤 고가 부근 시가에서 강하게 하락,100900.0,101000.0,99100.0,99500.0,20002282.0,1994943413477.0,005930,삼성전자
2025-10-29,bullish_piercing,상승 관통형,추세 반전형,up,72,전일 음봉 중간 이상 회복,100200.0,101000.0,99100.0,100500.0,20899788.0,2092397701550.0,005930,삼성전자
2025-10-29,bullish_harami,상승 잉태형,추세 반전형,up,70,하락 흐름의 큰 음봉 안에 작은 양봉,100200.0,101000.0,99100.0,100500.0,20899788.0,2092397701550.0,005930,삼성전자
2025-10-29,bullish_counterattack,상승 반격형,추세 반전형,up,65,하락 후 반대 양봉이 전일 종가 부근 회복,100200.0,101000.0,99100.0,100500.0,20899788.0,2092397701550.0,005930,삼성전자
2025-10-29,bullish_separating_line,상승 갈림길형,추세 지속형,up,65,같은 시가 부근에서 양봉 전환,100200.0,101000.0,99100.0,100500.0,20899788.0,2092397701550.0,005930,삼성전자
2025-10-29,single_spinning_top,팽이형,단일 캔들 패턴,neutral,65,작은 몸통과 양쪽 꼬리,100200.0,101000.0,99100.0,100500.0,20899788.0,2092397701550.0,005930,삼성전자
2025-10-29,tweezer_bottom,트위저 바텀,추세 반전형,up,65,비슷한 저점이 이틀 연속 형성,100200.0,101000.0,99100.0,100500.0,20899788.0,2092397701550.0,005930,삼성전자
2025-10-30,morning_star,샛별형,추세 반전형,up,82,"큰 음봉 뒤 작은 몸통, 다음 양봉 회복",102400.0,105800.0,102000.0,104100.0,34570017.0,3591285130855.0,005930,삼성전자
2025-10-30,three_outside_up,쓰리 아웃사이드 업,추세 반전형,up,82,상승 장악형 뒤 추가 상승 확인,102400.0,105800.0,102000.0,104100.0,34570017.0,3591285130855.0,005930,삼성전자
2025-10-30,single_long_bull,장대 양봉,단일 캔들 패턴,up,75,최근 평균 몸통 대비 큰 양봉,102400.0,105800.0,102000.0,104100.0,34570017.0,3591285130855.0,005930,삼성전자
2025-10-30,rising_window,라이징 윈도우,추세 지속형,up,70,전일 고가 위로 상승 갭 형성,102400.0,105800.0,102000.0,104100.0,34570017.0,3591285130855.0,005930,삼성전자
2025-10-30,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,102400.0,105800.0,102000.0,104100.0,34570017.0,3591285130855.0,005930,삼성전자
2025-10-31,single_long_bull,장대 양봉,단일 캔들 패턴,up,75,최근 평균 몸통 대비 큰 양봉,105000.0,108600.0,103300.0,107500.0,54824564.0,5744254696496.0,005930,삼성전자
2025-10-31,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,105000.0,108600.0,103300.0,107500.0,54824564.0,5744254696496.0,005930,삼성전자
2025-11-03,three_white_soldiers,적삼병,추세 지속형,up,85,연속 3개 강한 양봉,106900.0,111500.0,106500.0,111100.0,30110066.0,3295567406580.0,005930,삼성전자
2025-11-03,single_long_bull,장대 양봉,단일 캔들 패턴,up,75,최근 평균 몸통 대비 큰 양봉,106900.0,111500.0,106500.0,111100.0,30110066.0,3295567406580.0,005930,삼성전자
2025-11-03,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,106900.0,111500.0,106500.0,111100.0,30110066.0,3295567406580.0,005930,삼성전자
2025-11-04,three_inside_down,쓰리 인사이드 다운,추세 반전형,down,82,하락 잉태형 뒤 확인 음봉,111800.0,112400.0,104900.0,104900.0,30450281.0,3288827318350.0,005930,삼성전자
2025-11-04,bearish_engulfing,하락 장악형,추세 반전형,down,80,양봉 몸통을 다음 음봉이 감쌈,111800.0,112400.0,104900.0,104900.0,30450281.0,3288827318350.0,005930,삼성전자
2025-11-04,single_long_bear,장대 음봉,단일 캔들 패턴,down,75,최근 평균 몸통 대비 큰 음봉,111800.0,112400.0,104900.0,104900.0,30450281.0,3288827318350.0,005930,삼성전자
2025-11-04,bearish_belt_hold,하락 벨트홀드,추세 반전형,down,72,상승 뒤 고가 부근 시가에서 강하게 하락,111800.0,112400.0,104900.0,104900.0,30450281.0,3288827318350.0,005930,삼성전자
2025-11-04,bearish_counterattack,하락 반격형,추세 반전형,down,65,상승 후 반대 음봉이 전일 종가 부근까지 밀림,111800.0,112400.0,104900.0,104900.0,30450281.0,3288827318350.0,005930,삼성전자
2025-11-04,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,111800.0,112400.0,104900.0,104900.0,30450281.0,3288827318350.0,005930,삼성전자
2025-11-04,railroad_tracks,기찻길형,추세 반전형,neutral,60,비슷한 크기의 반대 방향 장대봉 2개,111800.0,112400.0,104900.0,104900.0,30450281.0,3288827318350.0,005930,삼성전자
2025-11-05,three_outside_down,쓰리 아웃사이드 다운,추세 반전형,down,82,하락 장악형 뒤 추가 하락 확인,101000.0,102000.0,96700.0,100600.0,44843020.0,4472837142000.0,005930,삼성전자
2025-11-05,falling_window,폴링 윈도우,추세 지속형,down,70,전일 저가 아래로 하락 갭 형성,101000.0,102000.0,96700.0,100600.0,44843020.0,4472837142000.0,005930,삼성전자
2025-11-05,single_cross_doji,십자형,단일 캔들 패턴,neutral,70,위아래 꼬리가 있는 십자형 도지,101000.0,102000.0,96700.0,100600.0,44843020.0,4472837142000.0,005930,삼성전자
2025-11-05,single_doji,도지,단일 캔들 패턴,neutral,65,시가와 종가가 거의 같은 균형 캔들,101000.0,102000.0,96700.0,100600.0,44843020.0,4472837142000.0,005930,삼성전자
2025-11-05,single_spinning_top,팽이형,단일 캔들 패턴,neutral,65,작은 몸통과 양쪽 꼬리,101000.0,102000.0,96700.0,100600.0,44843020.0,4472837142000.0,005930,삼성전자
2025-11-05,tweezer_bottom,트위저 바텀,추세 반전형,up,65,비슷한 저점이 이틀 연속 형성,101000.0,102000.0,96700.0,100600.0,44843020.0,4472837142000.0,005930,삼성전자
2025-11-06,single_long_bear,장대 음봉,단일 캔들 패턴,down,75,최근 평균 몸통 대비 큰 음봉,103700.0,103800.0,98800.0,99200.0,28655689.0,2879395591412.0,005930,삼성전자
2025-11-07,tweezer_bottom,트위저 바텀,추세 반전형,up,65,비슷한 저점이 이틀 연속 형성,96400.0,100300.0,96300.0,97900.0,22908083.0,2246165668512.0,005930,삼성전자
2025-11-10,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,98600.0,101000.0,97900.0,100600.0,23842327.0,2378589265170.0,005930,삼성전자
2025-11-11,bearish_kicker,하락 키커,추세 반전형,down,80,장대 양봉 뒤 하락 갭 장대 음봉,103700.0,106000.0,102000.0,103500.0,27742542.0,2891284191696.0,005930,삼성전자
2025-11-11,rising_window,라이징 윈도우,추세 지속형,up,70,전일 고가 위로 상승 갭 형성,103700.0,106000.0,102000.0,103500.0,27742542.0,2891284191696.0,005930,삼성전자
2025-11-11,single_cross_doji,십자형,단일 캔들 패턴,neutral,70,위아래 꼬리가 있는 십자형 도지,103700.0,106000.0,102000.0,103500.0,27742542.0,2891284191696.0,005930,삼성전자
2025-11-11,single_long_legged_doji,롱레그드 도지,단일 캔들 패턴,neutral,70,긴 위아래 꼬리를 가진 도지,103700.0,106000.0,102000.0,103500.0,27742542.0,2891284191696.0,005930,삼성전자
2025-11-11,single_doji,도지,단일 캔들 패턴,neutral,65,시가와 종가가 거의 같은 균형 캔들,103700.0,106000.0,102000.0,103500.0,27742542.0,2891284191696.0,005930,삼성전자
2025-11-11,single_high_wave,하이웨이브 캔들,단일 캔들 패턴,neutral,65,작은 몸통과 긴 위아래 꼬리로 변동성 확대,103700.0,106000.0,102000.0,103500.0,27742542.0,2891284191696.0,005930,삼성전자
2025-11-11,single_spinning_top,팽이형,단일 캔들 패턴,neutral,65,작은 몸통과 양쪽 꼬리,103700.0,106000.0,102000.0,103500.0,27742542.0,2891284191696.0,005930,삼성전자
2025-11-11,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,103700.0,106000.0,102000.0,103500.0,27742542.0,2891284191696.0,005930,삼성전자
2025-11-12,single_cross_doji,십자형,단일 캔들 패턴,neutral,70,위아래 꼬리가 있는 십자형 도지,103000.0,103900.0,101600.0,103100.0,19413497.0,1998502530464.0,005930,삼성전자
2025-11-12,bullish_separating_line,상승 갈림길형,추세 지속형,up,65,같은 시가 부근에서 양봉 전환,103000.0,103900.0,101600.0,103100.0,19413497.0,1998502530464.0,005930,삼성전자
2025-11-12,single_doji,도지,단일 캔들 패턴,neutral,65,시가와 종가가 거의 같은 균형 캔들,103000.0,103900.0,101600.0,103100.0,19413497.0,1998502530464.0,005930,삼성전자
2025-11-12,single_spinning_top,팽이형,단일 캔들 패턴,neutral,65,작은 몸통과 양쪽 꼬리,103000.0,103900.0,101600.0,103100.0,19413497.0,1998502530464.0,005930,삼성전자
2025-11-12,tweezer_bottom,트위저 바텀,추세 반전형,up,65,비슷한 저점이 이틀 연속 형성,103000.0,103900.0,101600.0,103100.0,19413497.0,1998502530464.0,005930,삼성전자
2025-11-13,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,102500.0,104200.0,102300.0,102800.0,20838741.0,2148169322300.0,005930,삼성전자
2025-11-14,falling_window,폴링 윈도우,추세 지속형,down,70,전일 저가 아래로 하락 갭 형성,99000.0,99600.0,97200.0,97200.0,21806342.0,2147749334700.0,005930,삼성전자
2025-11-18,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,99800.0,100900.0,97500.0,97800.0,18684068.0,1844179134100.0,005930,삼성전자
2025-11-19,three_outside_down,쓰리 아웃사이드 다운,추세 반전형,down,82,하락 장악형 뒤 추가 하락 확인,97100.0,97500.0,94600.0,96500.0,18993346.0,1787980830810.0,005930,삼성전자
2025-11-19,tweezer_bottom,트위저 바텀,추세 반전형,up,65,비슷한 저점이 이틀 연속 형성,97100.0,97500.0,94600.0,96500.0,18993346.0,1787980830810.0,005930,삼성전자
2025-11-20,rising_window,라이징 윈도우,추세 지속형,up,70,전일 고가 위로 상승 갭 형성,100900.0,102900.0,99500.0,100600.0,25360435.0,2568225958163.0,005930,삼성전자
2025-11-20,single_cross_doji,십자형,단일 캔들 패턴,neutral,70,위아래 꼬리가 있는 십자형 도지,100900.0,102900.0,99500.0,100600.0,25360435.0,2568225958163.0,005930,삼성전자
2025-11-20,single_doji,도지,단일 캔들 패턴,neutral,65,시가와 종가가 거의 같은 균형 캔들,100900.0,102900.0,99500.0,100600.0,25360435.0,2568225958163.0,005930,삼성전자
2025-11-20,single_spinning_top,팽이형,단일 캔들 패턴,neutral,65,작은 몸통과 양쪽 꼬리,100900.0,102900.0,99500.0,100600.0,25360435.0,2568225958163.0,005930,삼성전자
2025-11-21,falling_window,폴링 윈도우,추세 지속형,down,70,전일 저가 아래로 하락 갭 형성,95600.0,96800.0,94500.0,94800.0,23103574.0,2204245251690.0,005930,삼성전자
2025-11-21,tweezer_bottom,트위저 바텀,추세 반전형,up,65,비슷한 저점이 이틀 연속 형성,95600.0,96800.0,94500.0,94800.0,23103574.0,2204245251690.0,005930,삼성전자
2025-11-25,single_long_bear,장대 음봉,단일 캔들 패턴,down,75,최근 평균 몸통 대비 큰 음봉,101400.0,101400.0,97800.0,99300.0,16110054.0,1602730841700.0,005930,삼성전자
2025-11-26,single_long_bull,장대 양봉,단일 캔들 패턴,up,75,최근 평균 몸통 대비 큰 양봉,100500.0,102900.0,99300.0,102800.0,21314975.0,2159034953350.0,005930,삼성전자
2025-11-26,railroad_tracks,기찻길형,추세 반전형,neutral,60,비슷한 크기의 반대 방향 장대봉 2개,100500.0,102900.0,99300.0,102800.0,21314975.0,2159034953350.0,005930,삼성전자
2025-11-27,bearish_separating_line,하락 갈림길형,추세 지속형,down,65,같은 시가 부근에서 음봉 전환,104100.0,105500.0,102700.0,103500.0,16453004.0,1713246599050.0,005930,삼성전자
2025-11-27,single_spinning_top,팽이형,단일 캔들 패턴,neutral,65,작은 몸통과 양쪽 꼬리,104100.0,105500.0,102700.0,103500.0,16453004.0,1713246599050.0,005930,삼성전자
2025-11-27,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,104100.0,105500.0,102700.0,103500.0,16453004.0,1713246599050.0,005930,삼성전자
2025-11-28,single_black_marubozu,마루보즈 음봉,단일 캔들 패턴,down,80,꼬리가 거의 없는 강한 음봉,103800.0,103800.0,100500.0,100500.0,15292277.0,1548884266354.0,005930,삼성전자
2025-11-28,single_long_bear,장대 음봉,단일 캔들 패턴,down,75,최근 평균 몸통 대비 큰 음봉,103800.0,103800.0,100500.0,100500.0,15292277.0,1548884266354.0,005930,삼성전자
2025-11-28,bearish_belt_hold,하락 벨트홀드,추세 반전형,down,72,상승 뒤 고가 부근 시가에서 강하게 하락,103800.0,103800.0,100500.0,100500.0,15292277.0,1548884266354.0,005930,삼성전자
2025-11-28,tweezer_bottom,트위저 바텀,추세 반전형,up,65,비슷한 저점이 이틀 연속 형성,103800.0,103800.0,100500.0,100500.0,15292277.0,1548884266354.0,005930,삼성전자
2025-12-01,tweezer_bottom,트위저 바텀,추세 반전형,up,65,비슷한 저점이 이틀 연속 형성,102000.0,102800.0,99900.0,100800.0,10905526.0,1101995992050.0,005930,삼성전자
2025-12-02,bullish_three_line_strike,강세 삼선 반격형,추세 지속형,up,80,3개 양봉 뒤 긴 음봉 반격이 나와도 상승 지속으로 분류,101200.0,103500.0,101000.0,103400.0,13649487.0,1401469615424.0,005930,삼성전자
2025-12-03,bearish_kicker,하락 키커,추세 반전형,down,80,장대 양봉 뒤 하락 갭 장대 음봉,104700.0,105500.0,104000.0,104500.0,14697927.0,1541179456000.0,005930,삼성전자
2025-12-03,rising_window,라이징 윈도우,추세 지속형,up,70,전일 고가 위로 상승 갭 형성,104700.0,105500.0,104000.0,104500.0,14697927.0,1541179456000.0,005930,삼성전자
2025-12-03,single_spinning_top,팽이형,단일 캔들 패턴,neutral,65,작은 몸통과 양쪽 꼬리,104700.0,105500.0,104000.0,104500.0,14697927.0,1541179456000.0,005930,삼성전자
2025-12-03,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,104700.0,105500.0,104000.0,104500.0,14697927.0,1541179456000.0,005930,삼성전자
2025-12-04,bullish_engulfing,상승 장악형,추세 반전형,up,80,음봉 몸통을 다음 양봉이 감쌈,103900.0,105100.0,103200.0,105100.0,11931145.0,1243000736272.0,005930,삼성전자
2025-12-04,bullish_separating_line,상승 갈림길형,추세 지속형,up,65,같은 시가 부근에서 양봉 전환,103900.0,105100.0,103200.0,105100.0,11931145.0,1243000736272.0,005930,삼성전자
2025-12-04,tweezer_bottom,트위저 바텀,추세 반전형,up,65,비슷한 저점이 이틀 연속 형성,103900.0,105100.0,103200.0,105100.0,11931145.0,1243000736272.0,005930,삼성전자
2025-12-05,three_outside_up,쓰리 아웃사이드 업,추세 반전형,up,82,상승 장악형 뒤 추가 상승 확인,105300.0,108400.0,104600.0,108400.0,19755571.0,2110938031640.0,005930,삼성전자
2025-12-05,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,105300.0,108400.0,104600.0,108400.0,19755571.0,2110938031640.0,005930,삼성전자
2025-12-08,single_cross_doji,십자형,단일 캔들 패턴,neutral,70,위아래 꼬리가 있는 십자형 도지,109700.0,110000.0,108000.0,109500.0,15527762.0,1697092217750.0,005930,삼성전자
2025-12-08,single_doji,도지,단일 캔들 패턴,neutral,65,시가와 종가가 거의 같은 균형 캔들,109700.0,110000.0,108000.0,109500.0,15527762.0,1697092217750.0,005930,삼성전자
2025-12-08,single_spinning_top,팽이형,단일 캔들 패턴,neutral,65,작은 몸통과 양쪽 꼬리,109700.0,110000.0,108000.0,109500.0,15527762.0,1697092217750.0,005930,삼성전자
2025-12-08,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,109700.0,110000.0,108000.0,109500.0,15527762.0,1697092217750.0,005930,삼성전자
2025-12-09,tweezer_bottom,트위저 바텀,추세 반전형,up,65,비슷한 저점이 이틀 연속 형성,108900.0,109400.0,107300.0,108400.0,13671800.0,1482781413052.0,005930,삼성전자
2025-12-10,single_spinning_top,팽이형,단일 캔들 패턴,neutral,65,작은 몸통과 양쪽 꼬리,108300.0,109800.0,107400.0,108000.0,12365092.0,1339076683680.0,005930,삼성전자
2025-12-10,tweezer_bottom,트위저 바텀,추세 반전형,up,65,비슷한 저점이 이틀 연속 형성,108300.0,109800.0,107400.0,108000.0,12365092.0,1339076683680.0,005930,삼성전자
2025-12-11,tweezer_bottom,트위저 바텀,추세 반전형,up,65,비슷한 저점이 이틀 연속 형성,109200.0,110500.0,107300.0,107300.0,22994507.0,2490050541672.0,005930,삼성전자
2025-12-12,bullish_piercing,상승 관통형,추세 반전형,up,72,전일 음봉 중간 이상 회복,107100.0,108900.0,106800.0,108900.0,14210314.0,1537684811788.0,005930,삼성전자
2025-12-12,tweezer_bottom,트위저 바텀,추세 반전형,up,65,비슷한 저점이 이틀 연속 형성,107100.0,108900.0,106800.0,108900.0,14210314.0,1537684811788.0,005930,삼성전자
2025-12-12,railroad_tracks,기찻길형,추세 반전형,neutral,60,비슷한 크기의 반대 방향 장대봉 2개,107100.0,108900.0,106800.0,108900.0,14210314.0,1537684811788.0,005930,삼성전자
2025-12-15,falling_window,폴링 윈도우,추세 지속형,down,70,전일 저가 아래로 하락 갭 형성,105300.0,105800.0,104600.0,104800.0,20594654.0,2165419255257.0,005930,삼성전자
2025-12-16,evening_star,석별형,추세 반전형,down,82,"큰 양봉 뒤 작은 몸통, 다음 음봉 이탈",104900.0,105600.0,102700.0,102800.0,18852079.0,1956433462038.0,005930,삼성전자
2025-12-16,three_outside_down,쓰리 아웃사이드 다운,추세 반전형,down,82,하락 장악형 뒤 추가 하락 확인,104900.0,105600.0,102700.0,102800.0,18852079.0,1956433462038.0,005930,삼성전자
2025-12-16,tweezer_bottom,트위저 바텀,추세 반전형,up,65,비슷한 저점이 이틀 연속 형성,104900.0,105600.0,102700.0,102800.0,18852079.0,1956433462038.0,005930,삼성전자
2025-12-17,single_white_marubozu,마루보즈 양봉,단일 캔들 패턴,up,80,꼬리가 거의 없는 강한 양봉,103500.0,108100.0,103400.0,107900.0,22297611.0,2355122133240.0,005930,삼성전자
2025-12-17,single_long_bull,장대 양봉,단일 캔들 패턴,up,75,최근 평균 몸통 대비 큰 양봉,103500.0,108100.0,103400.0,107900.0,22297611.0,2355122133240.0,005930,삼성전자
2025-12-17,railroad_tracks,기찻길형,추세 반전형,neutral,60,비슷한 크기의 반대 방향 장대봉 2개,103500.0,108100.0,103400.0,107900.0,22297611.0,2355122133240.0,005930,삼성전자
2025-12-18,three_outside_up,쓰리 아웃사이드 업,추세 반전형,up,82,상승 장악형 뒤 추가 상승 확인,106400.0,108200.0,105700.0,107600.0,20445631.0,2187289590140.0,005930,삼성전자
2025-12-18,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,106400.0,108200.0,105700.0,107600.0,20445631.0,2187289590140.0,005930,삼성전자
2025-12-19,bearish_engulfing,하락 장악형,추세 반전형,down,80,양봉 몸통을 다음 음봉이 감쌈,109700.0,109700.0,106200.0,106300.0,25917098.0,2775502209243.0,005930,삼성전자
2025-12-19,bearish_three_line_strike,약세 삼선 반격형,추세 지속형,down,80,3개 음봉 뒤 긴 양봉 반격이 나와도 하락 지속으로 분류,109700.0,109700.0,106200.0,106300.0,25917098.0,2775502209243.0,005930,삼성전자
2025-12-19,single_black_marubozu,마루보즈 음봉,단일 캔들 패턴,down,80,꼬리가 거의 없는 강한 음봉,109700.0,109700.0,106200.0,106300.0,25917098.0,2775502209243.0,005930,삼성전자
2025-12-19,single_long_bear,장대 음봉,단일 캔들 패턴,down,75,최근 평균 몸통 대비 큰 음봉,109700.0,109700.0,106200.0,106300.0,25917098.0,2775502209243.0,005930,삼성전자
2025-12-19,bearish_counterattack,하락 반격형,추세 반전형,down,65,상승 후 반대 음봉이 전일 종가 부근까지 밀림,109700.0,109700.0,106200.0,106300.0,25917098.0,2775502209243.0,005930,삼성전자
2025-12-19,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,109700.0,109700.0,106200.0,106300.0,25917098.0,2775502209243.0,005930,삼성전자
2025-12-23,morning_star,샛별형,추세 반전형,up,82,"큰 음봉 뒤 작은 몸통, 다음 양봉 회복",110900.0,112500.0,110400.0,111500.0,20419187.0,2280880376500.0,005930,삼성전자
2025-12-23,three_outside_up,쓰리 아웃사이드 업,추세 반전형,up,82,상승 장악형 뒤 추가 상승 확인,110900.0,112500.0,110400.0,111500.0,20419187.0,2280880376500.0,005930,삼성전자
2025-12-23,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,110900.0,112500.0,110400.0,111500.0,20419187.0,2280880376500.0,005930,삼성전자
2025-12-24,bearish_belt_hold,하락 벨트홀드,추세 반전형,down,72,상승 뒤 고가 부근 시가에서 강하게 하락,112400.0,112400.0,110900.0,111100.0,12492939.0,1392948448100.0,005930,삼성전자
2025-12-24,bearish_dark_cloud,흑운형,추세 반전형,down,72,전일 양봉 중간 아래로 밀림,112400.0,112400.0,110900.0,111100.0,12492939.0,1392948448100.0,005930,삼성전자
2025-12-24,bearish_separating_line,하락 갈림길형,추세 지속형,down,65,같은 시가 부근에서 음봉 전환,112400.0,112400.0,110900.0,111100.0,12492939.0,1392948448100.0,005930,삼성전자
2025-12-24,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,112400.0,112400.0,110900.0,111100.0,12492939.0,1392948448100.0,005930,삼성전자
2025-12-26,single_white_marubozu,마루보즈 양봉,단일 캔들 패턴,up,80,꼬리가 거의 없는 강한 양봉,112400.0,117000.0,112400.0,117000.0,34018174.0,3930507591746.0,005930,삼성전자
2025-12-26,single_long_bull,장대 양봉,단일 캔들 패턴,up,75,최근 평균 몸통 대비 큰 양봉,112400.0,117000.0,112400.0,117000.0,34018174.0,3930507591746.0,005930,삼성전자
2025-12-29,three_outside_up,쓰리 아웃사이드 업,추세 반전형,up,82,상승 장악형 뒤 추가 상승 확인,119400.0,119700.0,118200.0,119500.0,19676004.0,2342292714700.0,005930,삼성전자
2025-12-29,rising_window,라이징 윈도우,추세 지속형,up,70,전일 고가 위로 상승 갭 형성,119400.0,119700.0,118200.0,119500.0,19676004.0,2342292714700.0,005930,삼성전자
2025-12-29,single_cross_doji,십자형,단일 캔들 패턴,neutral,70,위아래 꼬리가 있는 십자형 도지,119400.0,119700.0,118200.0,119500.0,19676004.0,2342292714700.0,005930,삼성전자
2025-12-29,single_doji,도지,단일 캔들 패턴,neutral,65,시가와 종가가 거의 같은 균형 캔들,119400.0,119700.0,118200.0,119500.0,19676004.0,2342292714700.0,005930,삼성전자
2025-12-29,single_spinning_top,팽이형,단일 캔들 패턴,neutral,65,작은 몸통과 양쪽 꼬리,119400.0,119700.0,118200.0,119500.0,19676004.0,2342292714700.0,005930,삼성전자
2025-12-29,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,119400.0,119700.0,118200.0,119500.0,19676004.0,2342292714700.0,005930,삼성전자
