signal_date,ticker,name,condition_id,matched_conditions,foreign_net_sell_streak,foreign_qty,foreign_net_sell_2d_qty,foreign_net_sell_3d_qty,foreign_volume_ratio_pct,event_close,next_trading_day,next_open,next_open_return_pct,next_close,next_close_return_pct,d_plus_5_close,d_plus_5_return_pct,d_plus_10_close,d_plus_10_return_pct,d_plus_20_close,d_plus_20_return_pct,result_label,review_note
2026-05-22,203650,드림시큐리티,foreign_sell_streak_2,"foreign_sell_streak_2,foreign_sell_2d_all,foreign_sell_vol_0_5pct",2,-176814,-180943,-80480,0.77,3550,2026-05-26,3725,4.93,4615,30.00,3170,-10.70,3135,-11.69,2465,-30.56,하락 전환,"D+1(2026-05-26) 시가 +4.93%, 종가 +30.00%; D+5 -10.70%; D+10 -11.69%; D+20 -30.56%"
2026-05-22,027360,아주IB투자,foreign_sell_streak_4,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",4,-122809,-176233,-245635,2.34,15780,2026-05-26,16580,5.07,16510,4.63,11360,-28.01,9410,-40.37,5260,-66.67,하락 전환,"D+1(2026-05-26) 시가 +5.07%, 종가 +4.63%; D+5 -28.01%; D+10 -40.37%; D+20 -66.67%"
2026-05-22,277810,레인보우로보틱스,foreign_sell_streak_5,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct",5,-1965,-22672,-23353,1.81,754000,2026-05-26,782000,3.71,772000,2.39,789000,4.64,623000,-17.37,503000,-33.29,하락 전환,"D+1(2026-05-26) 시가 +3.71%, 종가 +2.39%; D+5 +4.64%; D+10 -17.37%; D+20 -33.29%"
2026-05-26,000660,SK하이닉스,foreign_sell_streak_13,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",13,-108495,-266537,-686028,2.21,2052000,2026-05-27,2279000,11.06,2243000,9.31,2360000,15.01,2048000,-0.19,2580000,25.73,상승 지속,"D+1(2026-05-27) 시가 +11.06%, 종가 +9.31%; D+5 +15.01%; D+10 -0.19%; D+20 +25.73%"
2026-05-26,011070,LG이노텍,foreign_sell_streak_10,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",10,-99563,-149244,-150533,14.59,1068000,2026-05-27,1266000,18.54,1044000,-2.25,1252000,17.23,1090000,2.06,957000,-10.39,하락 전환,"D+1(2026-05-27) 시가 +18.54%, 종가 -2.25%; D+5 +17.23%; D+10 +2.06%; D+20 -10.39%"
2026-05-26,066570,LG전자,foreign_sell_streak_2,"foreign_sell_streak_2,foreign_sell_2d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",2,-293459,-856334,-782229,10.67,239500,2026-05-27,244000,1.88,235000,-1.88,392500,63.88,224000,-6.47,204500,-14.61,하락 전환,"D+1(2026-05-27) 시가 +1.88%, 종가 -1.88%; D+5 +63.88%; D+10 -6.47%; D+20 -14.61%"
2026-05-26,012330,현대모비스,foreign_sell_streak_13,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",13,-265265,-651058,-805028,30.46,664000,2026-05-27,661000,-0.45,688000,3.61,759000,14.31,570000,-14.16,509000,-23.34,하락 전환,"D+1(2026-05-27) 시가 -0.45%, 종가 +3.61%; D+5 +14.31%; D+10 -14.16%; D+20 -23.34%"
2026-05-26,439960,코스모로보틱스,foreign_sell_streak_2,"foreign_sell_streak_2,foreign_sell_2d_all",2,-4814,-214838,-122620,0.05,45000,2026-05-27,44750,-0.56,40500,-10.00,29300,-34.89,21950,-51.22,18860,-58.09,하락 전환,"D+1(2026-05-27) 시가 -0.56%, 종가 -10.00%; D+5 -34.89%; D+10 -51.22%; D+20 -58.09%"
2026-05-26,080220,제주반도체,foreign_sell_streak_2,"foreign_sell_streak_2,foreign_sell_2d_all,foreign_sell_vol_0_5pct",2,-19883,-60147,100328,0.60,118900,2026-05-27,124300,4.54,105100,-11.61,101000,-15.05,93500,-21.36,112900,-5.05,하락 전환,"D+1(2026-05-27) 시가 +4.54%, 종가 -11.61%; D+5 -15.05%; D+10 -21.36%; D+20 -5.05%"
2026-05-26,353200,대덕전자,foreign_sell_streak_2,"foreign_sell_streak_2,foreign_sell_2d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",2,-162832,-212320,-209951,9.91,169200,2026-05-27,180200,6.50,163500,-3.37,157500,-6.91,148400,-12.29,138100,-18.38,하락 전환,"D+1(2026-05-27) 시가 +6.50%, 종가 -3.37%; D+5 -6.91%; D+10 -12.29%; D+20 -18.38%"
2026-05-26,010060,OCI홀딩스,foreign_sell_streak_3,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",3,-78589,-84617,-147332,11.29,360000,2026-05-27,351000,-2.50,388000,7.78,316500,-12.08,263500,-26.81,212000,-41.11,하락 전환,"D+1(2026-05-27) 시가 -2.50%, 종가 +7.78%; D+5 -12.08%; D+10 -26.81%; D+20 -41.11%"
2026-05-26,298040,효성중공업,foreign_sell_streak_3,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",3,-19950,-20759,-29219,31.93,3834000,2026-05-27,3893000,1.54,3681000,-3.99,3544000,-7.56,3437000,-10.35,3353000,-12.55,하락 전환,"D+1(2026-05-27) 시가 +1.54%, 종가 -3.99%; D+5 -7.56%; D+10 -10.35%; D+20 -12.55%"
2026-05-26,001440,대한전선,foreign_sell_streak_3,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",3,-460780,-1138053,-2397421,10.48,53300,2026-05-27,54500,2.25,49550,-7.04,42500,-20.26,37450,-29.74,34150,-35.93,하락 전환,"D+1(2026-05-27) 시가 +2.25%, 종가 -7.04%; D+5 -20.26%; D+10 -29.74%; D+20 -35.93%"
2026-05-26,477850,마키나락스,foreign_sell_streak_2,"foreign_sell_streak_2,foreign_sell_2d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",2,-209852,-251348,-223566,4.18,45200,2026-05-27,44000,-2.65,38600,-14.60,27700,-38.72,20150,-55.42,14050,-68.92,하락 전환,"D+1(2026-05-27) 시가 -2.65%, 종가 -14.60%; D+5 -38.72%; D+10 -55.42%; D+20 -68.92%"
2026-05-26,012450,한화에어로스페이스,foreign_sell_streak_4,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all",4,-511,-15357,-24985,0.33,1251000,2026-05-27,1262000,0.88,1244000,-0.56,1070000,-14.47,1031000,-17.59,1094000,-12.55,하락 전환,"D+1(2026-05-27) 시가 +0.88%, 종가 -0.56%; D+5 -14.47%; D+10 -17.59%; D+20 -12.55%"
2026-05-26,028260,삼성물산,foreign_sell_streak_3,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",3,-14265,-48164,-99997,3.53,411000,2026-05-27,439500,6.93,410500,-0.12,485500,18.13,407500,-0.85,481500,17.15,상승 지속,"D+1(2026-05-27) 시가 +6.93%, 종가 -0.12%; D+5 +18.13%; D+10 -0.85%; D+20 +17.15%"
2026-05-27,000660,SK하이닉스,foreign_sell_streak_14,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all",14,-18203,-126698,-284740,0.24,2243000,2026-05-28,2189000,-2.41,2289000,2.05,2298000,2.45,2101000,-6.33,2917000,30.05,상승 지속,"D+1(2026-05-28) 시가 -2.41%, 종가 +2.05%; D+5 +2.45%; D+10 -6.33%; D+20 +30.05%"
2026-05-27,011070,LG이노텍,foreign_sell_streak_11,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",11,-250627,-350190,-399871,25.12,1044000,2026-05-28,1029000,-1.44,1134000,8.62,1173000,12.36,1072000,2.68,953000,-8.72,하락 전환,"D+1(2026-05-28) 시가 -1.44%, 종가 +8.62%; D+5 +12.36%; D+10 +2.68%; D+20 -8.72%"
2026-05-27,012330,현대모비스,foreign_sell_streak_14,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",14,-333985,-599250,-985043,22.24,688000,2026-05-28,739000,7.41,686000,-0.29,748000,8.72,576000,-16.28,513000,-25.44,하락 전환,"D+1(2026-05-28) 시가 +7.41%, 종가 -0.29%; D+5 +8.72%; D+10 -16.28%; D+20 -25.44%"
2026-05-27,001740,SK네트웍스,foreign_sell_streak_2,"foreign_sell_streak_2,foreign_sell_2d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",2,-1702620,-2954852,-2606740,2.38,11380,2026-05-28,11280,-0.88,11980,5.27,13010,14.32,11670,2.55,10800,-5.10,하락 전환,"D+1(2026-05-28) 시가 -0.88%, 종가 +5.27%; D+5 +14.32%; D+10 +2.55%; D+20 -5.10%"
2026-05-27,018260,삼성에스디에스,foreign_sell_streak_2,"foreign_sell_streak_2,foreign_sell_2d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",2,-234966,-331849,-294448,7.51,261500,2026-05-28,251500,-3.82,248500,-4.97,268000,2.49,229500,-12.24,190600,-27.11,하락 전환,"D+1(2026-05-28) 시가 -3.82%, 종가 -4.97%; D+5 +2.49%; D+10 -12.24%; D+20 -27.11%"
2026-05-27,066570,LG전자,foreign_sell_streak_3,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",3,-558365,-851824,-1414699,20.11,235000,2026-05-28,234500,-0.21,225500,-4.04,328000,39.57,226000,-3.83,203000,-13.62,하락 전환,"D+1(2026-05-28) 시가 -0.21%, 종가 -4.04%; D+5 +39.57%; D+10 -3.83%; D+20 -13.62%"
2026-05-27,010170,대한광통신,foreign_sell_streak_2,"foreign_sell_streak_2,foreign_sell_2d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",2,-787188,-894718,-536215,3.99,27600,2026-05-28,26800,-2.90,23250,-15.76,20300,-26.45,17070,-38.15,14370,-47.93,하락 전환,"D+1(2026-05-28) 시가 -2.90%, 종가 -15.76%; D+5 -26.45%; D+10 -38.15%; D+20 -47.93%"
2026-05-27,036930,주성엔지니어링,foreign_sell_streak_2,"foreign_sell_streak_2,foreign_sell_2d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",2,-53345,-294358,-185102,2.64,229000,2026-05-28,234500,2.40,208000,-9.17,250500,9.39,245500,7.21,166900,-27.12,하락 전환,"D+1(2026-05-28) 시가 +2.40%, 종가 -9.17%; D+5 +9.39%; D+10 +7.21%; D+20 -27.12%"
2026-05-27,064400,LG씨엔에스,foreign_sell_streak_2,"foreign_sell_streak_2,foreign_sell_2d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",2,-635320,-747680,-354147,12.67,94600,2026-05-28,89000,-5.92,87600,-7.40,126400,33.62,93000,-1.69,78300,-17.23,하락 전환,"D+1(2026-05-28) 시가 -5.92%, 종가 -7.40%; D+5 +33.62%; D+10 -1.69%; D+20 -17.23%"
2026-05-27,080220,제주반도체,foreign_sell_streak_3,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct",3,-35865,-55748,-96012,0.98,105100,2026-05-28,103500,-1.52,109700,4.38,107300,2.09,97000,-7.71,108100,2.85,상승,"D+1(2026-05-28) 시가 -1.52%, 종가 +4.38%; D+5 +2.09%; D+10 -7.71%; D+20 +2.85%"
2026-05-27,010060,OCI홀딩스,foreign_sell_streak_4,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",4,-44822,-123411,-129439,4.82,388000,2026-05-28,384500,-0.90,364000,-6.19,311500,-19.72,283500,-26.93,211000,-45.62,하락 전환,"D+1(2026-05-28) 시가 -0.90%, 종가 -6.19%; D+5 -19.72%; D+10 -26.93%; D+20 -45.62%"
2026-05-27,347850,디앤디파마텍,foreign_sell_streak_3,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct",3,-60597,-157466,-211267,1.74,98800,2026-05-28,105000,6.28,107500,8.81,94000,-4.86,94400,-4.45,85000,-13.97,하락 전환,"D+1(2026-05-28) 시가 +6.28%, 종가 +8.81%; D+5 -4.86%; D+10 -4.45%; D+20 -13.97%"
2026-05-27,353200,대덕전자,foreign_sell_streak_3,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",3,-301130,-463962,-513450,19.65,163500,2026-05-28,163400,-0.06,164800,0.80,159000,-2.75,156800,-4.10,133800,-18.17,하락 전환,"D+1(2026-05-28) 시가 -0.06%, 종가 +0.80%; D+5 -2.75%; D+10 -4.10%; D+20 -18.17%"
2026-05-27,298040,효성중공업,foreign_sell_streak_4,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",4,-2043,-21993,-22802,3.22,3681000,2026-05-28,3720000,1.06,3653000,-0.76,3488000,-5.24,3246000,-11.82,3280000,-10.89,하락 전환,"D+1(2026-05-28) 시가 +1.06%, 종가 -0.76%; D+5 -5.24%; D+10 -11.82%; D+20 -10.89%"
2026-05-27,036540,SFA반도체,foreign_sell_streak_2,"foreign_sell_streak_2,foreign_sell_2d_all",2,-3979,-1326304,-269359,0.02,9400,2026-05-28,9370,-0.32,9000,-4.26,7890,-16.06,6910,-26.49,6050,-35.64,하락 전환,"D+1(2026-05-28) 시가 -0.32%, 종가 -4.26%; D+5 -16.06%; D+10 -26.49%; D+20 -35.64%"
2026-05-27,477850,마키나락스,foreign_sell_streak_3,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",3,-167525,-377377,-418873,4.60,38600,2026-05-28,39050,1.17,36000,-6.74,26450,-31.48,20100,-47.93,16430,-57.44,하락 전환,"D+1(2026-05-28) 시가 +1.17%, 종가 -6.74%; D+5 -31.48%; D+10 -47.93%; D+20 -57.44%"
2026-05-27,007390,네이처셀,foreign_sell_streak_7,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct",7,-50857,-64869,-76699,1.16,32000,2026-05-28,31900,-0.31,32300,0.94,34550,7.97,32200,0.63,24550,-23.28,하락 전환,"D+1(2026-05-28) 시가 -0.31%, 종가 +0.94%; D+5 +7.97%; D+10 +0.63%; D+20 -23.28%"
2026-05-27,417010,나노팀,foreign_sell_streak_2,"foreign_sell_streak_2,foreign_sell_2d_all,foreign_sell_vol_0_5pct",2,-65431,-67347,-63249,0.73,12560,2026-05-28,13310,5.97,14650,16.64,10310,-17.91,8090,-35.59,5190,-58.68,하락 전환,"D+1(2026-05-28) 시가 +5.97%, 종가 +16.64%; D+5 -17.91%; D+10 -35.59%; D+20 -58.68%"
2026-05-27,049080,기가레인,foreign_sell_streak_2,"foreign_sell_streak_2,foreign_sell_2d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",2,-1678586,-1998417,1203021,2.58,1510,2026-05-28,15170,904.64,14000,827.15,11710,675.50,9930,557.62,9930,557.62,상승 지속,"D+1(2026-05-28) 시가 +904.64%, 종가 +827.15%; D+5 +675.50%; D+10 +557.62%; D+20 +557.62%"
2026-05-28,000660,SK하이닉스,foreign_sell_streak_14,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",14,-784789,-802992,-911487,12.60,2289000,2026-05-29,2352000,2.75,2333000,1.92,2070000,-9.57,2150000,-6.07,2673000,16.78,상승 지속,"D+1(2026-05-29) 시가 +2.75%, 종가 +1.92%; D+5 -9.57%; D+10 -6.07%; D+20 +16.78%"
2026-05-28,005930,삼성전자,foreign_sell_streak_2,"foreign_sell_streak_2,foreign_sell_2d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",2,-5173125,-5447298,-3555564,17.13,299500,2026-05-29,309500,3.34,317000,5.84,329000,9.85,322500,7.68,339500,13.36,상승 지속,"D+1(2026-05-29) 시가 +3.34%, 종가 +5.84%; D+5 +9.85%; D+10 +7.68%; D+20 +13.36%"
2026-05-28,005380,현대차,foreign_sell_streak_2,"foreign_sell_streak_2,foreign_sell_2d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",2,-526178,-858754,-691561,24.00,677000,2026-05-29,704000,3.99,723000,6.79,700000,3.40,607000,-10.34,480500,-29.03,하락 전환,"D+1(2026-05-29) 시가 +3.99%, 종가 +6.79%; D+5 +3.40%; D+10 -10.34%; D+20 -29.03%"
2026-05-28,012330,현대모비스,foreign_sell_streak_14,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",14,-534089,-868074,-1133339,32.16,686000,2026-05-29,712000,3.79,768000,11.95,697000,1.60,607000,-11.52,486500,-29.08,하락 전환,"D+1(2026-05-29) 시가 +3.79%, 종가 +11.95%; D+5 +1.60%; D+10 -11.52%; D+20 -29.08%"
2026-05-28,011070,LG이노텍,foreign_sell_streak_12,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",12,-145357,-395984,-495547,16.33,1134000,2026-05-29,1193000,5.20,1458000,28.57,1160000,2.29,1036000,-8.64,931000,-17.90,하락 전환,"D+1(2026-05-29) 시가 +5.20%, 종가 +28.57%; D+5 +2.29%; D+10 -8.64%; D+20 -17.90%"
2026-05-28,001740,SK네트웍스,foreign_sell_streak_3,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct",3,-741733,-2444353,-3696585,1.33,11980,2026-05-29,12000,0.17,11280,-5.84,10900,-9.02,13000,8.51,9710,-18.95,하락 전환,"D+1(2026-05-29) 시가 +0.17%, 종가 -5.84%; D+5 -9.02%; D+10 +8.51%; D+20 -18.95%"
2026-05-28,010170,대한광통신,foreign_sell_streak_3,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",3,-3985927,-4773115,-4880645,17.25,23250,2026-05-29,24500,5.38,22700,-2.37,18080,-22.24,19040,-18.11,13080,-43.74,하락 전환,"D+1(2026-05-29) 시가 +5.38%, 종가 -2.37%; D+5 -22.24%; D+10 -18.11%; D+20 -43.74%"
2026-05-28,036930,주성엔지니어링,foreign_sell_streak_3,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",3,-123176,-176521,-417534,5.01,208000,2026-05-29,215000,3.37,200000,-3.85,210000,0.96,231000,11.06,165600,-20.38,하락 전환,"D+1(2026-05-29) 시가 +3.37%, 종가 -3.85%; D+5 +0.96%; D+10 +11.06%; D+20 -20.38%"
2026-05-28,042700,한미반도체,foreign_sell_streak_2,"foreign_sell_streak_2,foreign_sell_2d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",2,-189354,-308587,-292783,13.57,292500,2026-05-29,301000,2.91,282000,-3.59,283000,-3.25,361000,23.42,257500,-11.97,하락 전환,"D+1(2026-05-29) 시가 +2.91%, 종가 -3.59%; D+5 -3.25%; D+10 +23.42%; D+20 -11.97%"
2026-05-28,034220,LG디스플레이,foreign_sell_streak_2,"foreign_sell_streak_2,foreign_sell_2d_all",2,-124175,-668794,1077498,0.46,14420,2026-05-29,15240,5.69,16090,11.58,15210,5.48,13900,-3.61,11370,-21.15,하락 전환,"D+1(2026-05-29) 시가 +5.69%, 종가 +11.58%; D+5 +5.48%; D+10 -3.61%; D+20 -21.15%"
2026-05-28,018260,삼성에스디에스,foreign_sell_streak_3,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",3,-86240,-321206,-418089,6.02,248500,2026-05-29,266000,7.04,299000,20.32,252500,1.61,237000,-4.63,189900,-23.58,하락 전환,"D+1(2026-05-29) 시가 +7.04%, 종가 +20.32%; D+5 +1.61%; D+10 -4.63%; D+20 -23.58%"
2026-05-28,034020,두산에너빌리티,foreign_sell_streak_2,"foreign_sell_streak_2,foreign_sell_2d_all",2,-4152,-279398,-242073,0.13,105900,2026-05-29,107400,1.42,105600,-0.28,95600,-9.73,93100,-12.09,81100,-23.42,하락 전환,"D+1(2026-05-29) 시가 +1.42%, 종가 -0.28%; D+5 -9.73%; D+10 -12.09%; D+20 -23.42%"
2026-05-28,267260,HD현대일렉트릭,foreign_sell_streak_8,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",8,-9576,-13726,-36640,3.38,1047000,2026-05-29,1089000,4.01,1053000,0.57,956000,-8.69,1130000,7.93,883000,-15.66,하락 전환,"D+1(2026-05-29) 시가 +4.01%, 종가 +0.57%; D+5 -8.69%; D+10 +7.93%; D+20 -15.66%"
2026-05-28,277810,레인보우로보틱스,foreign_sell_streak_2,"foreign_sell_streak_2,foreign_sell_2d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",2,-26029,-43483,-41275,14.13,700000,2026-05-29,717000,2.43,702000,0.29,668000,-4.57,624000,-10.86,480000,-31.43,하락 전환,"D+1(2026-05-29) 시가 +2.43%, 종가 +0.29%; D+5 -4.57%; D+10 -10.86%; D+20 -31.43%"
2026-05-28,457370,한켐,foreign_sell_streak_3,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct",3,-124472,-170537,-287230,1.42,11910,2026-05-29,12510,5.04,11970,0.50,14670,23.17,12100,1.60,8900,-25.27,하락 전환,"D+1(2026-05-29) 시가 +5.04%, 종가 +0.50%; D+5 +23.17%; D+10 +1.60%; D+20 -25.27%"
2026-05-28,477850,마키나락스,foreign_sell_streak_4,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",4,-63918,-231443,-441295,2.25,36000,2026-05-29,35850,-0.42,37900,5.28,26700,-25.83,18900,-47.50,18400,-48.89,하락 전환,"D+1(2026-05-29) 시가 -0.42%, 종가 +5.28%; D+5 -25.83%; D+10 -47.50%; D+20 -48.89%"
2026-05-28,007390,네이처셀,foreign_sell_streak_8,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all",8,-4445,-55302,-69314,0.18,32300,2026-05-29,32700,1.24,30400,-5.88,33950,5.11,32000,-0.93,23800,-26.32,하락 전환,"D+1(2026-05-29) 시가 +1.24%, 종가 -5.88%; D+5 +5.11%; D+10 -0.93%; D+20 -26.32%"
2026-05-29,000660,SK하이닉스,foreign_sell_streak_14,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",14,-437330,-1222119,-1240322,5.13,2333000,2026-06-01,2299000,-1.46,2363000,1.29,1911000,-18.09,2288000,-1.93,2628000,12.64,상승 지속,"D+1(2026-06-01) 시가 -1.46%, 종가 +1.29%; D+5 -18.09%; D+10 -1.93%; D+20 +12.64%"
2026-05-29,005930,삼성전자,foreign_sell_streak_3,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",3,-1061741,-6234866,-6509039,2.85,317000,2026-06-01,319500,0.79,349000,10.09,295500,-6.78,337000,6.31,323000,1.89,상승,"D+1(2026-06-01) 시가 +0.79%, 종가 +10.09%; D+5 -6.78%; D+10 +6.31%; D+20 +1.89%"
2026-05-29,011070,LG이노텍,foreign_sell_streak_13,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",13,-58060,-203417,-454044,4.14,1458000,2026-06-01,1601000,9.81,1530000,4.94,1095000,-24.90,1209000,-17.08,915000,-37.24,하락 전환,"D+1(2026-06-01) 시가 +9.81%, 종가 +4.94%; D+5 -24.90%; D+10 -17.08%; D+20 -37.24%"
2026-05-29,012330,현대모비스,foreign_sell_streak_14,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",14,-239256,-773345,-1107330,12.19,768000,2026-06-01,770000,0.26,761000,-0.91,612000,-20.31,640000,-16.67,502000,-34.64,하락 전환,"D+1(2026-06-01) 시가 +0.26%, 종가 -0.91%; D+5 -20.31%; D+10 -16.67%; D+20 -34.64%"
2026-05-29,018260,삼성에스디에스,foreign_sell_streak_4,"foreign_sell_streak_2,foreign_sell_streak_3,foreign_sell_2d_all,foreign_sell_3d_all,foreign_sell_vol_0_5pct,foreign_sell_vol_1pct,foreign_sell_vol_2pct",4,-401522,-487762,-722728,10.34,299000,2026-06-01,323000,8.03,362000,21.07,236000,-21.07,239500,-19.90,198700,-33.55,하락 전환,"D+1(2026-06-01) 시가 +8.03%, 종가 +21.07%; D+5 -21.07%; D+10 -19.90%; D+20 -33.55%"
