ticker,name,signal_date,quarter,market_regime,direction,chg_pct,close,trade_amount,avg_trade_amount,amount_tag,flow_category,foreign_5d,institution_5d,individual_5d,dart_tag,disclosure_count,disclosure_names,window_category,investor_error,dart_error,status,error,is_candidate,no_match_reason
373220,LG에너지솔루션,2026-09-03,2026_Q3,미분류,up,5.179856115107917,365500.0,154951735750.0,111382112405.55556,거래대금평균상회,외국인기관동반매수,96535.0,65400.0,-90115.0,주변공시부재,0,,선반영,,,ok,,False,strategy_condition_not_matched
278470,에이피알,2026-09-03,2026_Q3,미분류,down,-3.1026252983293534,406000.0,152884378761.0,111363657672.62222,거래대금평균상회,수급엇갈림,23375.0,-50818.0,29161.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
010140,삼성중공업,2026-09-03,2026_Q3,미분류,up,8.575727181544623,21650.0,151618409420.0,73686385080.88889,거래대금급증,외국인기관동반매수,691780.0,631484.0,-1316123.0,DART공시동반,3,2026-08-31 [기재정정]단일판매ㆍ공급계약체결               / 2026-08-31 대규모기업집단현황공시[분기별공시(개별회사용)] / 2026-08-31 단일판매ㆍ공급계약체결              ,직접반응,,,ok,,False,strategy_condition_not_matched
329180,HD현대중공업,2026-09-03,2026_Q3,미분류,up,3.08056872037914,435000.0,149543330250.0,130020586207.2,거래대금평균상회,외국인기관동반매도,-24828.0,-62895.0,75231.0,DART공시동반,1,2026-08-31 중대재해발생              ,직접반응,,,ok,,False,strategy_condition_not_matched
012330,현대모비스,2026-09-03,2026_Q3,미분류,up,1.9253910950661757,423500.0,149455923500.0,166424492635.9111,거래대금약함,수급엇갈림,71869.0,-226115.0,149596.0,DART공시동반,1,2026-08-31 기업설명회(IR)개최(안내공시)              ,직접반응,,,ok,,False,strategy_condition_not_matched
267260,HD현대일렉트릭,2026-09-03,2026_Q3,미분류,down,-0.7032348804500654,706000.0,147666313758.0,125649810470.91112,거래대금평균상회,외국인기관동반매도,-76267.0,-19782.0,94483.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
035720,카카오,2026-09-03,2026_Q3,미분류,up,0.7122507122507171,35350.0,142567198135.0,85238982176.33333,거래대금평균상회,수급엇갈림,-308095.0,54249.0,258523.0,주변공시부재,0,,직접반응,,,ok,,False,strategy_condition_not_matched
088350,한화생명,2026-09-03,2026_Q3,미분류,up,5.892547660311953,6110.0,140328327170.0,21311134372.555557,거래대금급증,수급엇갈림,-1810920.0,1115600.0,566745.0,DART공시동반,2,2026-08-31 [기재정정]반기보고서 (2026.06) / 2026-08-31 대규모기업집단현황공시[분기별공시(개별회사용)],직접반응,,,ok,,False,strategy_condition_not_matched
004310,현대약품,2026-09-03,2026_Q3,미분류,up,1.4531043593130732,7680.0,137684562985.0,27358033904.288887,거래대금급증,수급엇갈림,-149049.0,2684.0,155874.0,주변공시부재,0,,선반영,,,ok,,False,strategy_condition_not_matched
096770,SK이노베이션,2026-09-03,2026_Q3,미분류,down,-0.5323193916349833,130800.0,133513825000.0,111663947971.11111,거래대금평균상회,외국인기관동반매수,397895.0,786228.0,-1180653.0,DART공시동반,1,2026-09-02 기타안내사항(안내공시)              ,직접반응,,,ok,,False,strategy_condition_not_matched
086790,하나금융지주,2026-09-03,2026_Q3,미분류,up,3.409933283914013,139500.0,131803922000.0,112467138548.26666,거래대금평균상회,수급엇갈림,-405487.0,521139.0,-122082.0,주변공시부재,0,,선반영,,,ok,,False,strategy_condition_not_matched
032940,원익,2026-09-03,2026_Q3,미분류,up,18.836565096952906,8580.0,126712437395.0,6692797546.222222,거래대금급증,외국인기관동반매도,-447276.0,-675.0,480576.0,주변공시부재,0,,선반영,,,ok,,False,strategy_condition_not_matched
047040,대우건설,2026-09-03,2026_Q3,미분류,up,2.886977886977893,16750.0,125412966755.0,101510122895.22223,거래대금평균상회,외국인기관동반매도,-1920738.0,-1950631.0,3861568.0,DART공시동반,2,2026-09-01 단일판매ㆍ공급계약체결               / 2026-08-31 [기재정정]단일판매ㆍ공급계약체결              ,직접반응,,,ok,,False,strategy_condition_not_matched
036930,주성엔지니어링,2026-09-03,2026_Q3,미분류,down,-3.2815198618307395,168000.0,122776690850.0,297895376561.1111,거래대금약함,수급엇갈림,176407.0,-234491.0,58984.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
002990,금호건설,2026-09-03,2026_Q3,미분류,down,-3.4502923976608146,16510.0,106258349930.0,171362788853.55554,거래대금약함,수급엇갈림,-594887.0,24919.0,563522.0,DART공시동반,2,2026-09-03 [기재정정]단일판매ㆍ공급계약체결               / 2026-09-01 [기재정정]단일판매ㆍ공급계약체결              ,직접반응,,,ok,,False,strategy_condition_not_matched
001820,삼화콘덴서,2026-09-03,2026_Q3,미분류,down,-5.829596412556048,105000.0,50704329800.0,76806547988.88889,거래대금약함,수급엇갈림,-61690.0,37187.0,26387.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
336260,두산퓨얼셀,2026-09-03,2026_Q3,미분류,up,0.7751937984496138,39000.0,54609976250.0,33972693938.444443,거래대금평균상회,수급엇갈림,-1331788.0,195918.0,1120466.0,DART공시동반,2,2026-09-02 단일판매ㆍ공급계약체결               / 2026-08-31 대규모기업집단현황공시[분기별공시(개별회사용)],직접반응,,,ok,,False,strategy_condition_not_matched
387690,레메디,2026-09-03,2026_Q3,미분류,down,-8.879618593563766,15290.0,24571108740.0,51468998674.054054,거래대금약함,외국인기관동반매도,-71871.0,-12471.0,85614.0,주변공시부재,0,,누적배경,,KeyError('387690'),ok,,False,strategy_condition_not_matched
028260,삼성물산,2026-09-03,2026_Q3,미분류,down,-0.2680965147453085,372000.0,116609080250.0,186169136138.73334,거래대금약함,수급엇갈림,-16013.0,23777.0,-3967.0,DART공시동반,3,2026-08-31 단일판매ㆍ공급계약체결               / 2026-08-31 [기재정정]단일판매ㆍ공급계약체결               / 2026-08-31 대규모기업집단현황공시[분기별공시(개별회사용)],직접반응,,,ok,,False,strategy_condition_not_matched
000270,기아,2026-09-03,2026_Q3,미분류,up,2.411575562700974,127400.0,106479214900.0,133835042262.26666,거래대금약함,수급엇갈림,279898.0,-127207.0,-151907.0,DART공시동반,3,2026-09-02 기업설명회(IR)개최(안내공시)               / 2026-09-01 영업(잠정)실적(공정공시)               / 2026-08-31 기업설명회(IR)개최(안내공시)              ,직접반응,,,ok,,False,strategy_condition_not_matched
035420,NAVER,2026-09-03,2026_Q3,미분류,down,-0.7177033492822948,207500.0,110514715500.0,228842576682.55554,거래대금약함,수급엇갈림,62295.0,-363602.0,299204.0,DART공시동반,1,2026-09-01 기업설명회(IR)개최(안내공시)              ,직접반응,,,ok,,False,strategy_condition_not_matched
066570,LG전자,2026-09-03,2026_Q3,미분류,down,-0.39900249376558783,199700.0,95454932850.0,240190905411.5111,거래대금약함,외국인기관동반매도,-68363.0,-38111.0,-267643.0,DART공시동반,1,2026-08-31 대규모기업집단현황공시[분기별공시(개별회사용)],직접반응,,,ok,,False,strategy_condition_not_matched
001210,금호전기,2026-09-03,2026_Q3,미분류,down,-3.233082706766921,12870.0,68837276650.0,56599563206.333336,거래대금평균상회,외국인기관동반매도,-178619.0,-29290.0,221053.0,DART공시동반,3,2026-09-03 최대주주등소유주식변동신고서               / 2026-09-03 주식등의대량보유상황보고서(일반) / 2026-09-03 임원ㆍ주요주주특정증권등소유상황보고서,직접반응,,,ok,,False,strategy_condition_not_matched
024060,흥구석유,2026-09-03,2026_Q3,미분류,down,-8.210890233362145,10620.0,67064948235.0,42444772239.888885,거래대금평균상회,수급엇갈림,-442194.0,28.0,441263.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
298040,효성중공업,2026-09-03,2026_Q3,미분류,down,-1.446654611211573,2725000.0,96418773000.0,142601617422.22223,거래대금약함,외국인기관동반매도,-33683.0,-16472.0,49186.0,주변공시부재,0,,직접반응,,,ok,,False,strategy_condition_not_matched
011070,LG이노텍,2026-09-03,2026_Q3,미분류,down,-1.9400352733686121,556000.0,87687822000.0,185461326288.8889,거래대금약함,외국인기관동반매도,-46151.0,-156722.0,200629.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
080220,제주반도체,2026-09-03,2026_Q3,미분류,down,-5.234159779614322,68800.0,79748395350.0,149118527043.8889,거래대금약함,수급엇갈림,168466.0,-315142.0,161852.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
066970,엘앤에프,2026-09-03,2026_Q3,미분류,down,-3.0473135525260653,120900.0,87989815250.0,47746600472.22222,거래대금평균상회,외국인기관동반매도,-191418.0,-195701.0,375731.0,주변공시부재,0,,직접반응,,,ok,,False,strategy_condition_not_matched
090460,비에이치,2026-09-03,2026_Q3,미분류,down,-2.567901234567904,19730.0,35202019145.0,15699760585.444445,거래대금급증,수급엇갈림,-670143.0,648524.0,4560.0,주변공시부재,0,,직접반응,,,ok,,False,strategy_condition_not_matched
012450,한화에어로스페이스,2026-09-03,2026_Q3,미분류,up,2.146341463414636,1047000.0,103291196000.0,213271603675.5111,거래대금약함,외국인기관동반매도,-33958.0,-20144.0,54233.0,DART공시동반,2,2026-08-31 대규모기업집단현황공시[분기별공시(개별회사용)] / 2026-08-31 단일판매ㆍ공급계약체결              ,직접반응,,,ok,,False,strategy_condition_not_matched
005490,POSCO홀딩스,2026-09-03,2026_Q3,미분류,up,3.6363636363636376,342000.0,110085047000.0,93430003394.44444,거래대금평균상회,수급엇갈림,-7035.0,80345.0,-65533.0,DART공시동반,3,2026-09-03 임원ㆍ주요주주특정증권등소유상황보고서 / 2026-09-03 임원ㆍ주요주주특정증권등소유상황보고서 / 2026-09-02 [기재정정]자기주식처분결과보고서,직접반응,,,ok,,False,strategy_condition_not_matched
028300,HLB,2026-09-03,2026_Q3,미분류,down,-1.6491754122938573,32800.0,19452757625.0,48894500615.0,거래대금약함,외국인기관동반매도,-1503116.0,-470812.0,1953293.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
034220,LG디스플레이,2026-09-03,2026_Q3,미분류,up,0.33296337402886067,9040.0,35531881875.0,47325771154.55556,거래대금약함,수급엇갈림,-3496021.0,358417.0,3134195.0,DART공시동반,1,2026-08-31 대규모기업집단현황공시[분기별공시(개별회사용)],직접반응,,,ok,,False,strategy_condition_not_matched
017670,SK텔레콤,2026-09-03,2026_Q3,미분류,down,-2.6258205689277947,89000.0,113789157650.0,137185016890.0,거래대금약함,외국인기관동반매도,-85308.0,-886753.0,982359.0,DART공시동반,7,2026-09-01 최대주주등소유주식변동신고서               / 2026-09-01 자기주식처분결과보고서 / 2026-09-01 임원ㆍ주요주주특정증권등소유상황보고서,직접반응,,,ok,,False,strategy_condition_not_matched
042700,한미반도체,2026-09-03,2026_Q3,미분류,down,-1.4051522248243575,210500.0,73608076250.0,174057525592.22223,거래대금약함,수급엇갈림,41019.0,-56014.0,17770.0,주변공시부재,0,,직접반응,,,ok,,False,strategy_condition_not_matched
003670,포스코퓨처엠,2026-09-03,2026_Q3,미분류,up,4.431818181818192,183800.0,74191757050.0,53156264673.333336,거래대금평균상회,수급엇갈림,-75946.0,95750.0,-19789.0,DART공시동반,2,2026-09-02 임원ㆍ주요주주특정증권등소유상황보고서 / 2026-09-02 [기재정정]반기보고서 (2026.06),직접반응,,,ok,,False,strategy_condition_not_matched
047810,한국항공우주,2026-09-03,2026_Q3,미분류,up,1.9575856443719397,125000.0,33000687350.0,63668533365.55556,거래대금약함,외국인기관동반매도,-50915.0,-343779.0,392588.0,DART공시동반,2,2026-09-03 주식등의대량보유상황보고서(약식) / 2026-08-31 [기재정정]단일판매ㆍ공급계약체결              ,직접반응,,,ok,,False,strategy_condition_not_matched
000150,두산,2026-09-03,2026_Q3,미분류,up,0.3568242640499486,1125000.0,45127325500.0,89438064747.64444,거래대금약함,수급엇갈림,-13329.0,6873.0,8375.0,DART공시동반,1,2026-08-31 대규모기업집단현황공시[분기별공시(대표회사용)],직접반응,,,ok,,False,strategy_condition_not_matched
010170,대한광통신,2026-09-03,2026_Q3,미분류,down,-5.3058216654384704,12850.0,52154322065.0,123019762847.44444,거래대금약함,외국인기관동반매도,-1683855.0,-79298.0,1719677.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
257720,실리콘투,2026-09-03,2026_Q3,미분류,down,-4.715127701375243,48500.0,58196635350.0,55291909946.666664,거래대금평균상회,수급엇갈림,535029.0,-205387.0,-306886.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
010120,LS ELECTRIC,2026-09-03,2026_Q3,미분류,down,-1.8395503321410267,192100.0,99666374500.0,168061237661.1111,거래대금약함,외국인기관동반매도,-280096.0,-244063.0,523012.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
222800,심텍,2026-09-03,2026_Q3,미분류,down,-4.7811993517017815,117500.0,72744379900.0,94113422818.88889,거래대금약함,수급엇갈림,103563.0,-401124.0,288365.0,DART공시동반,1,2026-09-01 주식등의대량보유상황보고서(약식),직접반응,,,ok,,False,strategy_condition_not_matched
062040,산일전기,2026-09-03,2026_Q3,미분류,up,1.4689880304679104,186500.0,63296391550.0,50711863443.77778,거래대금평균상회,외국인기관동반매도,-163118.0,-44837.0,207585.0,주변공시부재,0,,선반영,,,ok,,False,strategy_condition_not_matched
000500,가온전선,2026-09-03,2026_Q3,미분류,up,3.731343283582089,208500.0,45505037400.0,44748900071.111115,거래대금평균상회,수급엇갈림,-77168.0,128584.0,-57050.0,DART공시동반,2,2026-08-31 기업설명회(IR)개최(안내공시)               / 2026-08-31 대규모기업집단현황공시[분기별공시(개별회사용)],직접반응,,,ok,,False,strategy_condition_not_matched
403870,HPSP,2026-09-03,2026_Q3,미분류,down,-0.3968253968253954,50200.0,90121861900.0,134553921733.53334,거래대금약함,외국인기관동반매수,87811.0,151544.0,-228303.0,DART공시동반,2,2026-08-31 주주명부폐쇄기간또는기준일설정               / 2026-08-31 주주총회소집결의              (임시주주총회),직접반응,,,ok,,False,strategy_condition_not_matched
232140,와이씨,2026-09-03,2026_Q3,미분류,down,-2.4896265560165998,11750.0,33769215805.0,13243353659.666666,거래대금급증,수급엇갈림,-247667.0,375846.0,-92533.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
000720,현대건설,2026-09-03,2026_Q3,미분류,up,6.127886323268217,119500.0,109539562900.0,70251514553.33333,거래대금평균상회,외국인기관동반매도,-81384.0,-186179.0,273985.0,DART공시동반,5,2026-09-01 임원ㆍ주요주주특정증권등소유상황보고서 / 2026-08-31 기업설명회(IR)개최(안내공시)               / 2026-08-31 기업설명회(IR)개최(안내공시)              ,직접반응,,,ok,,False,strategy_condition_not_matched
028050,삼성E&A,2026-09-03,2026_Q3,미분류,up,5.491990846681927,46100.0,67726417575.0,95610660398.88889,거래대금약함,외국인기관동반매도,-263647.0,-222763.0,472369.0,DART공시동반,3,2026-09-01 최대주주등소유주식변동신고서               / 2026-08-31 [기재정정]단일판매ㆍ공급계약체결               / 2026-08-31 대규모기업집단현황공시[분기별공시(개별회사용)],직접반응,,,ok,,False,strategy_condition_not_matched
128940,한미약품,2026-09-03,2026_Q3,미분류,down,-2.848101265822789,460500.0,77375606000.0,60266075383.333336,거래대금평균상회,수급엇갈림,102909.0,-78749.0,-26099.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
052690,한전기술,2026-09-03,2026_Q3,미분류,up,1.512287334593565,107400.0,34594514550.0,23613587972.08889,거래대금평균상회,수급엇갈림,-124467.0,10174.0,112129.0,DART공시동반,2,2026-09-03 [기재정정]주주총회소집결의               / 2026-08-31 주주총회소집결의              ,직접반응,,,ok,,False,strategy_condition_not_matched
006360,GS건설,2026-09-03,2026_Q3,미분류,up,4.1860465116279055,33600.0,67435885350.0,95669166361.66667,거래대금약함,수급엇갈림,489542.0,-547253.0,55501.0,DART공시동반,1,2026-08-31 대규모기업집단현황공시[분기별공시(개별회사용)],직접반응,,,ok,,False,strategy_condition_not_matched
015760,한국전력,2026-09-03,2026_Q3,미분류,up,3.839999999999999,32450.0,82451104175.0,60859607446.666664,거래대금평균상회,수급엇갈림,-104682.0,134076.0,-18111.0,DART공시동반,1,2026-09-03 풍문또는보도에대한해명(미확정)              ,직접반응,,,ok,,False,strategy_condition_not_matched
003490,대한항공,2026-09-03,2026_Q3,미분류,up,0.865051903114189,29150.0,94534231300.0,77609204897.77777,거래대금평균상회,외국인기관동반매수,1228553.0,1103371.0,-2309662.0,DART공시동반,1,2026-09-03 소송등의제기ㆍ신청(자율공시:일정금액미만의청구)              ,직접반응,,,ok,,False,strategy_condition_not_matched
032830,삼성생명,2026-09-03,2026_Q3,미분류,up,3.0612244897959107,303000.0,109252313250.0,149460441925.93332,거래대금약함,수급엇갈림,-28028.0,63626.0,-31150.0,DART공시동반,3,2026-09-03 풍문또는보도에대한해명(미확정)               / 2026-08-31 특수관계인과의수익증권거래 / 2026-08-31 대규모기업집단현황공시[분기별공시(개별회사용)],직접반응,,,ok,,False,strategy_condition_not_matched
307950,현대오토에버,2026-09-03,2026_Q3,미분류,down,-0.25940337224383825,384500.0,17524744250.0,39896551050.0,거래대금약함,수급엇갈림,49759.0,-57275.0,7367.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
003230,삼양식품,2026-09-03,2026_Q3,미분류,down,-3.457627118644069,1424000.0,78902272500.0,75578720000.0,거래대금평균상회,수급엇갈림,26037.0,-836.0,-23803.0,DART공시동반,1,2026-09-01 임원ㆍ주요주주특정증권등소유상황보고서,직접반응,,,ok,,False,strategy_condition_not_matched
041190,우리기술투자,2026-09-03,2026_Q3,미분류,down,-2.2260273972602773,5710.0,11807279935.0,19051431394.488888,거래대금약함,외국인기관동반매도,-892408.0,-146005.0,1004646.0,DART공시동반,1,2026-09-01 주식등의대량보유상황보고서(일반),직접반응,,,ok,,False,strategy_condition_not_matched
000880,한화,2026-09-03,2026_Q3,미분류,up,5.691699604743072,133700.0,28271866050.0,18069325341.377777,거래대금평균상회,외국인기관동반매수,69942.0,15531.0,-85121.0,DART공시동반,3,2026-09-02 [기재정정]중대재해발생               / 2026-08-31 [기재정정]반기보고서 (2026.06) / 2026-08-31 대규모기업집단현황공시[분기별공시(대표회사용)],직접반응,,,ok,,False,strategy_condition_not_matched
003350,한국화장품제조,2026-09-03,2026_Q3,미분류,down,-4.060150375939853,12760.0,13693393095.0,13567615899.666666,거래대금평균상회,수급엇갈림,-46408.0,115984.0,-60486.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
079550,LIG디펜스앤에어로스페이스,2026-09-03,2026_Q3,미분류,up,1.526717557251911,665000.0,37515369500.0,106006651033.0,거래대금약함,외국인기관동반매도,-11464.0,-64000.0,74175.0,DART공시동반,1,2026-09-01 임원ㆍ주요주주특정증권등소유상황보고서,직접반응,,,ok,,False,strategy_condition_not_matched
417030,니어스랩,2026-09-03,2026_Q3,미분류,down,-4.912280701754391,27100.0,10591682950.0,64396962436.111115,거래대금약함,외국인기관동반매수,50250.0,699.0,-32411.0,주변공시부재,0,,직접반응,,KeyError('417030'),ok,,False,strategy_condition_not_matched
008930,한미사이언스,2026-09-03,2026_Q3,미분류,up,7.740585774058584,51500.0,40452341375.0,16130616635.555555,거래대금급증,외국인기관동반매수,91426.0,290401.0,-384192.0,DART공시동반,3,2026-09-01 최대주주등소유주식변동신고서               / 2026-09-01 임원ㆍ주요주주특정증권등소유상황보고서 / 2026-09-01 주식등의대량보유상황보고서(일반),직접반응,,,ok,,False,strategy_condition_not_matched
124500,아이티센글로벌,2026-09-03,2026_Q3,미분류,down,-3.111111111111109,32700.0,11723008800.0,13190839619.222221,거래대금약함,수급엇갈림,184673.0,-270574.0,87463.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
086520,에코프로,2026-09-03,2026_Q3,미분류,down,-0.3658536585365857,81700.0,44526025400.0,86525048291.11111,거래대금약함,외국인기관동반매도,-215565.0,-412876.0,628394.0,DART공시동반,2,2026-09-02 [기재정정]유상증자결정(종속회사의주요경영사항)               / 2026-09-02 주식등의대량보유상황보고서(일반),직접반응,,,ok,,False,strategy_condition_not_matched
475150,SK이터닉스,2026-09-03,2026_Q3,미분류,down,-2.3575638506876273,49700.0,40936137200.0,318755251856.6667,거래대금약함,외국인기관동반매도,-342818.0,-254800.0,600959.0,DART공시동반,3,2026-09-02 [첨부정정]주요사항보고서(유형자산양도결정) / 2026-09-01 금전대여결정               / 2026-09-01 [기재정정]주요사항보고서(유형자산양도결정),직접반응,,,ok,,False,strategy_condition_not_matched
001510,SK증권,2026-09-03,2026_Q3,미분류,down,-1.2345679012345734,2400.0,7468369466.0,14867842433.622223,거래대금약함,수급엇갈림,506560.0,-24668.0,-503968.0,DART공시동반,3,2026-09-03 투자설명서(일괄신고) / 2026-09-03 일괄신고추가서류(파생결합사채-주가연계파생결합사채) / 2026-08-31 증권발행실적보고서,직접반응,,,ok,,False,strategy_condition_not_matched
282620,기도산업,2026-09-03,2026_Q3,미분류,down,-6.33187772925764,12870.0,3179801645.0,30090243843.5,거래대금약함,외국인기관동반매수,14393.0,50417.0,-57011.0,주변공시부재,0,,선반영,,KeyError('282620'),ok,,False,strategy_condition_not_matched
347850,디앤디파마텍,2026-09-03,2026_Q3,미분류,down,-1.1213047910295648,48500.0,25077633125.0,90911722390.55556,거래대금약함,수급엇갈림,323115.0,-441552.0,115880.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
025980,아난티,2026-09-03,2026_Q3,미분류,up,1.6949152542372836,5400.0,16983767355.0,18917186957.933334,거래대금약함,외국인기관동반매도,-1070521.0,-244728.0,1308381.0,주변공시부재,0,,선반영,,,ok,,False,strategy_condition_not_matched
237690,에스티팜,2026-09-03,2026_Q3,미분류,down,-2.1739130434782594,99000.0,6317816050.0,18489269747.77778,거래대금약함,수급엇갈림,46936.0,-79568.0,31295.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
005690,파미셀,2026-09-03,2026_Q3,미분류,down,-1.611374407582944,10380.0,3987703360.0,9908165574.777779,거래대금약함,외국인기관동반매도,-146820.0,-4460.0,146398.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
010060,OCI홀딩스,2026-09-03,2026_Q3,미분류,down,-5.601659751037347,227500.0,109629844000.0,74941787610.0,거래대금평균상회,수급엇갈림,169694.0,-271846.0,111151.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
007660,이수페타시스,2026-09-03,2026_Q3,미분류,down,-5.35714285714286,106000.0,47333858300.0,83618694905.55556,거래대금약함,수급엇갈림,35695.0,-23626.0,-12129.0,DART공시동반,1,2026-09-01 주식등의대량보유상황보고서(약식),직접반응,,,ok,,False,strategy_condition_not_matched
108490,로보티즈,2026-09-03,2026_Q3,미분류,up,0.6072874493927127,248500.0,56533164750.0,50555735036.666664,거래대금평균상회,외국인기관동반매도,-10398.0,-37459.0,47989.0,주변공시부재,0,,선반영,,,ok,,False,strategy_condition_not_matched
006660,삼성공조,2026-09-03,2026_Q3,미분류,down,-1.461038961038963,12140.0,1862065425.0,17477938770.333332,거래대금약함,외국인기관동반매수,24444.0,113.0,-24558.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
125490,한라캐스트,2026-09-03,2026_Q3,미분류,down,-6.173994387277826,10030.0,9689769440.0,15122695717.444445,거래대금약함,외국인기관동반매도,-169870.0,-69566.0,234137.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
067310,하나마이크론,2026-09-03,2026_Q3,미분류,down,-1.8387553041018356,34700.0,24769057675.0,63330054978.888885,거래대금약함,수급엇갈림,470052.0,-440591.0,-82975.0,DART공시동반,1,2026-09-01 기업설명회(IR)개최              ,직접반응,,,ok,,False,strategy_condition_not_matched
093370,후성,2026-09-03,2026_Q3,미분류,down,-2.2346368715083775,12250.0,18399705955.0,47306878804.55556,거래대금약함,외국인기관동반매도,-179612.0,-83984.0,273036.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
064400,LG씨엔에스,2026-09-03,2026_Q3,미분류,down,-2.684563758389258,72500.0,38490045750.0,74033345406.66667,거래대금약함,수급엇갈림,125140.0,-17844.0,-122307.0,DART공시동반,2,2026-09-02 기업설명회(IR)개최(안내공시)               / 2026-09-02 기업설명회(IR)개최(안내공시)              ,직접반응,,,ok,,False,strategy_condition_not_matched
319400,현대무벡스,2026-09-03,2026_Q3,미분류,down,-2.304147465437789,21200.0,11243374050.0,41240415451.77778,거래대금약함,외국인기관동반매도,-219984.0,-185962.0,407442.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
042660,한화오션,2026-09-03,2026_Q3,미분류,up,5.487804878048785,86500.0,98383973250.0,146097162142.22223,거래대금약함,수급엇갈림,113074.0,-5587.0,-103919.0,DART공시동반,5,2026-09-03 단일판매ㆍ공급계약체결               / 2026-09-03 소송등의제기ㆍ신청(일정금액이상의청구)               / 2026-09-01 단일판매ㆍ공급계약체결              ,직접반응,,,ok,,False,strategy_condition_not_matched
487400,케이앤에스아이앤씨,2026-09-03,2026_Q3,미분류,down,-2.3255813953488413,7140.0,1736004425.0,57030817553.333336,거래대금약함,외국인기관동반매도,-34667.0,-237154.0,272059.0,주변공시부재,0,,선반영,,KeyError('487400'),ok,,False,strategy_condition_not_matched
058610,에스피지,2026-09-03,2026_Q3,미분류,down,-1.7584994138335253,83800.0,12746847250.0,55123123974.44444,거래대금약함,수급엇갈림,6011.0,-64356.0,67640.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
388050,지투파워,2026-09-03,2026_Q3,미분류,up,5.240174672489073,9640.0,32007322890.0,12595349514.444445,거래대금급증,외국인기관동반매도,-50614.0,-248.0,51444.0,주변공시부재,0,,선반영,,,ok,,False,strategy_condition_not_matched
240810,원익IPS,2026-09-03,2026_Q3,미분류,down,-4.284412032816776,105000.0,49637541250.0,171081336962.22223,거래대금약함,수급엇갈림,443694.0,-448781.0,10498.0,주변공시부재,0,,직접반응,,,ok,,False,strategy_condition_not_matched
332570,PS일렉트로닉스,2026-09-03,2026_Q3,미분류,down,-7.66331658291457,7350.0,14801647565.0,32650482284.88889,거래대금약함,수급엇갈림,-245732.0,59678.0,160228.0,주변공시부재,0,,누적배경,,,ok,,False,strategy_condition_not_matched
006340,대원전선,2026-09-03,2026_Q3,미분류,down,-2.278083267871167,12440.0,21039126735.0,166043543399.22223,거래대금약함,외국인기관동반매도,-222167.0,-8881.0,215742.0,DART공시동반,4,2026-09-03 임원ㆍ주요주주특정증권등소유상황보고서 / 2026-09-03 최대주주등소유주식변동신고서               / 2026-08-31 임원ㆍ주요주주특정증권등소유상황보고서,직접반응,,,ok,,False,strategy_condition_not_matched
009830,한화솔루션,2026-09-03,2026_Q3,미분류,down,-1.320132013201325,29900.0,64012278250.0,115513261960.0,거래대금약함,수급엇갈림,113584.0,-894111.0,788209.0,DART공시동반,1,2026-08-31 대규모기업집단현황공시[분기별공시(개별회사용)],직접반응,,,ok,,False,strategy_condition_not_matched
161890,한국콜마,2026-09-03,2026_Q3,미분류,down,-2.83870967741936,150600.0,48325665000.0,53931536871.111115,거래대금약함,외국인기관동반매도,-29154.0,-5244.0,28467.0,DART공시동반,1,2026-09-01 기업설명회(IR)개최(안내공시)              ,직접반응,,,ok,,False,strategy_condition_not_matched
483650,달바글로벌,2026-09-03,2026_Q3,미분류,down,-5.693069306930698,190500.0,26565129050.0,40318394351.6,거래대금약함,수급엇갈림,61782.0,-134155.0,74378.0,주변공시부재,0,,선반영,,,ok,,False,strategy_condition_not_matched
