signal_date,ticker,name,pattern_id,pattern_name,category,prediction_direction,confidence,basis,signal_open,signal_high,signal_low,signal_close,signal_volume,signal_trade_amount,next_trading_day,next_close,d_plus_5_close,d_plus_10_close,d_plus_20_close,next_close_return_pct,d_plus_5_return_pct,d_plus_10_return_pct,d_plus_20_return_pct,match_label,review_note
2026-02-09,005930,삼성전자,bearish_kicker,하락 키커,추세 반전형,down,80,장대 양봉 뒤 하락 갭 장대 음봉,168600,168700,165000,166400,25098971,4192595399422,2026-02-10,165800,190000,218000,183500,-0.36,14.18,31.01,10.28,예측 불일치,D+1(2026-02-10) -0.36%; D+5 +14.18%; D+10 +31.01%; D+20 +10.28%
2026-02-09,005930,삼성전자,rising_window,라이징 윈도우,추세 지속형,up,70,전일 고가 위로 상승 갭 형성,168600,168700,165000,166400,25098971,4192595399422,2026-02-10,165800,190000,218000,183500,-0.36,14.18,31.01,10.28,예측 일치,D+1(2026-02-10) -0.36%; D+5 +14.18%; D+10 +31.01%; D+20 +10.28%
2026-02-09,005930,삼성전자,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,168600,168700,165000,166400,25098971,4192595399422,2026-02-10,165800,190000,218000,183500,-0.36,14.18,31.01,10.28,예측 불일치,D+1(2026-02-10) -0.36%; D+5 +14.18%; D+10 +31.01%; D+20 +10.28%
2026-02-11,005930,삼성전자,three_inside_up,쓰리 인사이드 업,추세 반전형,up,82,상승 잉태형 뒤 확인 양봉,164000,168600,162000,167800,22760242,3780778982422,2026-02-12,178600,193000,195100,193900,6.44,15.02,16.27,15.55,예측 일치,D+1(2026-02-12) +6.44%; D+5 +15.02%; D+10 +16.27%; D+20 +15.55%
2026-02-11,005930,삼성전자,bullish_engulfing,상승 장악형,추세 반전형,up,80,음봉 몸통을 다음 양봉이 감쌈,164000,168600,162000,167800,22760242,3780778982422,2026-02-12,178600,193000,195100,193900,6.44,15.02,16.27,15.55,예측 일치,D+1(2026-02-12) +6.44%; D+5 +15.02%; D+10 +16.27%; D+20 +15.55%
2026-02-11,005930,삼성전자,bullish_three_line_strike,강세 삼선 반격형,추세 지속형,up,80,3개 양봉 뒤 긴 음봉 반격이 나와도 상승 지속으로 분류,164000,168600,162000,167800,22760242,3780778982422,2026-02-12,178600,193000,195100,193900,6.44,15.02,16.27,15.55,예측 일치,D+1(2026-02-12) +6.44%; D+5 +15.02%; D+10 +16.27%; D+20 +15.55%
2026-02-11,005930,삼성전자,mat_hold,매트 홀드,추세 지속형,up,78,상승 갭 뒤 짧은 조정 후 재상승,164000,168600,162000,167800,22760242,3780778982422,2026-02-12,178600,193000,195100,193900,6.44,15.02,16.27,15.55,예측 일치,D+1(2026-02-12) +6.44%; D+5 +15.02%; D+10 +16.27%; D+20 +15.55%
2026-02-11,005930,삼성전자,tweezer_bottom,트위저 바텀,추세 반전형,up,65,비슷한 저점이 이틀 연속 형성,164000,168600,162000,167800,22760242,3780778982422,2026-02-12,178600,193000,195100,193900,6.44,15.02,16.27,15.55,예측 일치,D+1(2026-02-12) +6.44%; D+5 +15.02%; D+10 +16.27%; D+20 +15.55%
2026-02-12,005930,삼성전자,three_outside_up,쓰리 아웃사이드 업,추세 반전형,up,82,상승 장악형 뒤 추가 상승 확인,171200,179600,170100,178600,41296011,7278300418200,2026-02-13,181200,200000,172200,208500,1.46,11.98,-3.58,16.74,예측 일치,D+1(2026-02-13) +1.46%; D+5 +11.98%; D+10 -3.58%; D+20 +16.74%
2026-02-12,005930,삼성전자,rising_window,라이징 윈도우,추세 지속형,up,70,전일 고가 위로 상승 갭 형성,171200,179600,170100,178600,41296011,7278300418200,2026-02-13,181200,200000,172200,208500,1.46,11.98,-3.58,16.74,예측 일치,D+1(2026-02-13) +1.46%; D+5 +11.98%; D+10 -3.58%; D+20 +16.74%
2026-02-12,005930,삼성전자,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,171200,179600,170100,178600,41296011,7278300418200,2026-02-13,181200,200000,172200,208500,1.46,11.98,-3.58,16.74,예측 불일치,D+1(2026-02-13) +1.46%; D+5 +11.98%; D+10 -3.58%; D+20 +16.74%
