signal_date,ticker,name,hypothesis_id,use_type,decision_status,decision_note,event_direction,event_chg_pct,event_close,amount_tag,dart_tag,window_category,flow_category_confirmed,foreign_5d,institution_5d,individual_5d,planned_entry_rule,planned_hold_days,backtest_avg_score_pct,backtest_hit_rate,valuation_class,valuation_profit_trend,valuation_trap_check,valuation_memo,next_trading_day,next_open,next_close,d_plus_5_close,d_plus_10_close,d_plus_20_close,next_open_return_pct,next_close_return_pct,d_plus_5_return_pct,d_plus_10_return_pct,d_plus_20_return_pct,result_label,review_note
2026-06-10,064350,현대로템,NEW-20260501-H05,신규조건 매수 후보,관찰대상,신규 조건 관찰: 다음 거래일 분할 진입 가능성 검토,up,4.70,189400,거래대금약함,주변공시부재,직접반응,외국인기관동반매수,72601,2198,-85739,신규 조건 관찰: 다음 거래일 분할 진입 가능성 검토,20,15.03,75.00,성장기대반영,순이익증가,부채비율 부담,"EPS보통, 고PER, 초고PBR, EV/EBITDA결측. 최근 순이익 방향은 순이익증가이며 분류는 성장기대반영.",2026-06-11,187700,188400,219000,195500,169100,-0.90,-0.53,15.63,3.22,-10.72,상승 실패,"D+1(2026-06-11) 시가 -0.90%, 종가 -0.53%; D+5 +15.63%; D+10 +3.22%; D+20 -10.72%"
2026-06-24,003230,삼양식품,NEW-20260501-H05,신규조건 매수 후보,관찰대상,신규 조건 관찰: 다음 거래일 분할 진입 가능성 검토,up,4.66,1122000,거래대금약함,주변공시부재,직접반응,외국인기관동반매수,4998,23248,-26541,신규 조건 관찰: 다음 거래일 분할 진입 가능성 검토,20,15.03,75.00,성장기대반영,순이익증가,특이 리스크 제한적,"EPS높음, 고PER, 초고PBR, EV/EBITDA결측. 최근 순이익 방향은 순이익증가이며 분류는 성장기대반영.",2026-06-25,1105000,1143000,1162000,1146000,1127000,-1.52,1.87,3.57,2.14,0.45,상승 유지,"D+1(2026-06-25) 시가 -1.52%, 종가 +1.87%; D+5 +3.57%; D+10 +2.14%; D+20 +0.45%"
2026-06-24,003280,흥아해운,NEW-20260501-H05,신규조건 매수 후보,관찰대상,신규 조건 관찰: 다음 거래일 분할 진입 가능성 검토,up,3.91,1729,거래대금약함,주변공시부재,직접반응,외국인기관동반매수,1687848,27369,-1936303,신규 조건 관찰: 다음 거래일 분할 진입 가능성 검토,20,15.03,75.00,중립,순이익증가,특이 리스크 제한적,"EPS낮음, 보통PER, 고PBR, EV/EBITDA결측. 최근 순이익 방향은 순이익증가이며 분류는 중립.",2026-06-25,1722,1653,1647,1610,2035,-0.40,-4.40,-4.74,-6.88,17.70,상승 지속,"D+1(2026-06-25) 시가 -0.40%, 종가 -4.40%; D+5 -4.74%; D+10 -6.88%; D+20 +17.70%"
2026-06-24,454910,두산로보틱스,NEW-20260501-H05,신규조건 매수 후보,관찰대상,신규 조건 관찰: 다음 거래일 분할 진입 가능성 검토,up,6.98,95000,거래대금약함,주변공시부재,직접반응,외국인기관동반매수,113077,18242,-134219,신규 조건 관찰: 다음 거래일 분할 진입 가능성 검토,20,15.03,75.00,PER비교부적합,순이익감소,순손실,"EPS적자, PER무효, 초고PBR, EV/EBITDA결측. 최근 순이익 방향은 순이익감소이며 분류는 PER비교부적합.",2026-06-25,97100,92300,89300,72500,69800,2.21,-2.84,-6.00,-23.68,-26.53,상승 실패,"D+1(2026-06-25) 시가 +2.21%, 종가 -2.84%; D+5 -6.00%; D+10 -23.68%; D+20 -26.53%"
2026-06-25,007660,이수페타시스,NEW-20260501-H05,신규조건 매수 후보,관찰대상,신규 조건 관찰: 다음 거래일 분할 진입 가능성 검토,up,2.14,109600,거래대금약함,주변공시부재,직접반응,외국인기관동반매수,245989,236790,-485923,신규 조건 관찰: 다음 거래일 분할 진입 가능성 검토,20,15.03,75.00,,,,,2026-06-26,108000,107800,119800,91800,87000,-1.46,-1.64,9.31,-16.24,-20.62,상승 실패,"D+1(2026-06-26) 시가 -1.46%, 종가 -1.64%; D+5 +9.31%; D+10 -16.24%; D+20 -20.62%"
2026-06-25,487580,폴레드,NEW-20260501-H05,신규조건 매수 후보,관찰대상,신규 조건 관찰: 다음 거래일 분할 진입 가능성 검토,up,3.23,3360,거래대금약함,주변공시부재,직접반응,외국인기관동반매수,35634,49279,-81825,신규 조건 관찰: 다음 거래일 분할 진입 가능성 검토,20,15.03,75.00,,,,,2026-06-26,3345,3495,3745,3305,3425,-0.45,4.02,11.46,-1.64,1.93,상승 유지,"D+1(2026-06-26) 시가 -0.45%, 종가 +4.02%; D+5 +11.46%; D+10 -1.64%; D+20 +1.93%"
2026-06-26,487580,폴레드,NEW-20260501-H05,신규조건 매수 후보,관찰대상,신규 조건 관찰: 다음 거래일 분할 진입 가능성 검토,up,4.02,3495,거래대금약함,주변공시부재,직접반응,외국인기관동반매수,81002,44324,-122084,신규 조건 관찰: 다음 거래일 분할 진입 가능성 검토,20,15.03,75.00,,,,,2026-06-29,3500,3600,3915,3490,3430,0.14,3.00,12.02,-0.14,-1.86,단기 되돌림,"D+1(2026-06-29) 시가 +0.14%, 종가 +3.00%; D+5 +12.02%; D+10 -0.14%; D+20 -1.86%"
