hypothesis_id,market_regime,direction,dominant_followup,action_hint,total_events,tested_trades,skipped_events,company_count,avg_raw_return_pct,avg_score_return_pct,median_score_return_pct,hit_rate,worst_score_return_pct,best_score_return_pct,external_review_count,entry_mode,hold_days
H03,AI/전력기기 테마장,down,하락후반등,반등 관찰 후보,13,12,1,10,10.448814447217613,10.148814447217614,6.671713471021856,0.8333333333333334,-8.171198568872985,42.26410256410257,5,next_close,10
H03,AI/전력기기 테마장,down,하락후반등,반등 관찰 후보,13,11,2,10,20.009598314004624,19.70959831400462,0.47907623817472517,0.6363636363636364,-6.382289803220031,114.87412935323384,5,next_close,20
H03,AI/전력기기 테마장,down,하락후반등,반등 관찰 후보,13,12,1,10,9.927026679560997,9.627026679560997,7.196962970739529,0.8333333333333334,-10.7982206405694,32.7416881111683,5,next_open,5
H03,AI/전력기기 테마장,down,하락후반등,반등 관찰 후보,13,12,1,10,11.934817338017071,11.634817338017072,7.898830155351888,0.8333333333333334,-8.662989323843417,42.777714873906326,5,next_open,10
H03,AI/전력기기 테마장,down,하락후반등,반등 관찰 후보,13,11,2,10,21.6335423465789,21.333542346578895,2.9467532467532536,0.6363636363636364,-6.883629893238429,124.37532467532468,5,next_open,20
H04,유동성/저금리 후반장,up,상승실패,추격매수 회피 후보,12,10,2,8,-3.6367701785343556,3.3367701785343558,3.851344541123664,0.9,-3.1554513161490156,7.764516129032262,10,next_close,5
H04,유동성/저금리 후반장,up,상승실패,추격매수 회피 후보,12,10,2,8,-5.913609518478497,5.613609518478497,5.19863148119969,0.8,-6.234055924947623,13.336363636363634,10,next_close,10
H04,유동성/저금리 후반장,up,상승실패,추격매수 회피 후보,12,9,3,8,-7.746642648978041,7.446642648978038,9.108602150537637,0.7777777777777778,-9.531259677566261,18.618918918918915,9,next_close,20
H04,유동성/저금리 후반장,up,상승실패,추격매수 회피 후보,12,10,2,8,-6.808305147975783,6.508305147975781,6.872295994668503,0.8,-4.067516655180336,18.158324372484557,10,next_open,5
H04,유동성/저금리 후반장,up,상승실패,추격매수 회피 후보,12,10,2,8,-8.984325847320834,8.684325847320833,10.075218150087256,0.8,-7.173420629450955,19.620734892008972,10,next_open,10
H04,유동성/저금리 후반장,up,상승실패,추격매수 회피 후보,12,9,3,8,-10.419981106821535,10.119981106821534,10.861217587373172,0.8888888888888888,-10.49986216402482,29.71321085133184,9,next_open,20
H05,금리 인상/긴축장,down,하락후반등,반등 관찰 후보,14,13,1,9,1.8083426785706225,1.5083426785706224,1.226717557251911,0.5384615384615384,-5.952173913043478,12.312612612612616,5,next_close,5
H05,금리 인상/긴축장,down,하락후반등,반등 관찰 후보,14,13,1,9,-0.7318289928299304,-1.0318289928299307,0.4874015748031482,0.5384615384615384,-21.687283236994215,10.210510510510506,5,next_close,10
H05,금리 인상/긴축장,down,하락후반등,반등 관찰 후보,14,11,3,9,-1.5623208554648627,-1.862320855464863,-3.819668737060044,0.45454545454545453,-19.695017793594307,25.65419847328244,4,next_close,20
H05,금리 인상/긴축장,down,하락후반등,반등 관찰 후보,14,13,1,9,2.8684633644176367,2.568463364417637,3.3088963491397454,0.6923076923076923,-4.624324324324324,14.029268292682929,5,next_open,5
H05,금리 인상/긴축장,down,하락후반등,반등 관찰 후보,14,13,1,9,0.22743598271497267,-0.07256401728502769,0.8122345803842304,0.6153846153846154,-17.11957186544343,11.895121951219522,5,next_open,10
H05,금리 인상/긴축장,down,하락후반등,반등 관찰 후보,14,11,3,9,-0.9529985298878464,-1.2529985298878465,-3.2166666666666672,0.45454545454545453,-18.67837837837838,26.623076923076916,4,next_open,20
H06,반도체 반등장,up,상승실패,추격매수 회피 후보,20,17,3,11,-1.3632543108524988,1.0632543108524986,2.139024390243905,0.7058823529411765,-8.474386920980937,8.555291576673863,17,next_close,5
H06,반도체 반등장,up,상승실패,추격매수 회피 후보,20,15,5,11,-2.2940831749010413,1.9940831749010413,2.5169014084507007,0.6,-13.242779291553141,13.464021168575368,15,next_close,10
H06,반도체 반등장,up,상승실패,추격매수 회피 후보,20,15,5,11,-6.020901138786101,5.7209011387860995,5.489936277741159,0.8,-3.8422343324250647,17.396619139226853,15,next_close,20
H06,반도체 반등장,up,상승실패,추격매수 회피 후보,20,17,3,11,-5.245009881034173,4.945009881034174,4.890839694656491,0.8823529411764706,-1.5755102040816313,12.32939958592133,17,next_open,5
H06,반도체 반등장,up,상승실패,추격매수 회피 후보,20,15,5,11,-6.479467080242719,6.179467080242719,7.695226730310268,0.8666666666666667,-6.039795918367352,15.243366626531241,15,next_open,10
H06,반도체 반등장,up,상승실패,추격매수 회피 후보,20,15,5,11,-10.028153344094486,9.728153344094489,9.223809523809523,1.0,2.5639618138424862,19.094821547241548,15,next_open,20
