hypothesis_id,event_id,ticker,name,quarter,date,direction,chg_pct,trade_amount,trade_amount_eok,amount_tag,flow_category,flow_tags,dart_tag,window_category,window_types,leading_signal,followup,has_usable_followup,needs_external_review,external_review_trigger,market_regime,source_file,dominant_followup,dominant_rate,usable_event_count,company_count,d1_return,d3_return,d5_return,d10_return,action_hint,entry_mode,hold_days,fee_bps,status,skip_reason,side,entry_date,exit_date,entry_price,exit_price,raw_return_pct,score_return_pct
H04,066570_2021_Q3_2021-09-03_up,066570,LG전자,2021_Q3,2021-09-03,up,10.035842293906816,601973982000.0,6019.73982,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승실패,True,True,B,유동성/저금리 후반장,LG전자\LG전자_2021_Q3_events.jsonl,상승실패,0.75,12,8,-3.58,-6.19,-4.56,-9.12,추격매수 회피 후보,next_open,20.0,15.0,ok,,avoid_long,2021-09-06,2021-10-08,151000.0,120000.0,-20.529801324503318,20.229801324503317
H04,402340_2021_Q4_2021-12-02_up,402340,SK스퀘어,2021_Q4,2021-12-02,up,9.569377990430628,495532935300.0,4955.329353,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승실패,True,True,B,유동성/저금리 후반장,SK스퀘어\SK스퀘어_2021_Q4_events.jsonl,상승실패,0.75,12,8,-3.93,-4.51,-5.24,-17.9,추격매수 회피 후보,next_open,20.0,15.0,ok,,avoid_long,2021-12-03,2022-01-03,67400.0,66500.0,-1.3353115727002929,1.0353115727002928
H05,298380_2022_Q2_2022-04-21_down,298380,에이비엘바이오,2022_Q2,2022-04-21,down,-3.937007874015752,13413770900.0,134.137709,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,주변공시부재,선반영,선반영형|누적 배경형,있음,하락유지,True,False,,금리 인상/긴축장,에이비엘바이오\에이비엘바이오_2022_Q2_events.jsonl,하락후반등,0.6923076923076923,13,9,-1.02,1.02,-1.23,-3.69,반등 관찰 후보,next_open,20.0,15.0,ok,,long,2022-04-22,2022-05-23,24000.0,23300.0,-2.9166666666666674,-3.2166666666666672
H05,010170_2022_Q2_2022-06-13_down,010170,대한광통신,2022_Q2,2022-06-13,down,-7.238605898123329,1783731600.0,17.837316,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,주변공시부재,선반영,선반영형|누적 배경형,있음,하락지속,True,False,,금리 인상/긴축장,대한광통신\대한광통신_2022_Q2_events.jsonl,하락후반등,0.6923076923076923,13,9,-2.65,-5.92,-3.47,-10.89,반등 관찰 후보,next_open,20.0,15.0,ok,,long,2022-06-14,2022-07-12,1978.0,1756.0,-11.22345803842265,-11.523458038422651
H05,034020_2022_Q2_2022-06-20_down,034020,두산에너빌리티,2022_Q2,2022-06-20,down,-3.812316715542519,99637233650.0,996.3723365,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,주변공시부재,선반영,선반영형|누적 배경형,있음,하락후반등,True,False,,금리 인상/긴축장,두산에너빌리티\두산에너빌리티_2022_Q2_events.jsonl,하락후반등,0.6923076923076923,13,9,1.52,3.05,10.98,,반등 관찰 후보,next_open,20.0,15.0,ok,,long,2022-06-21,2022-07-19,16400.0,17550.0,7.012195121951215,6.712195121951215
H05,042700_2022_Q2_2022-06-20_down,042700,한미반도체,2022_Q2,2022-06-20,down,-7.116104868913853,6964895550.0,69.6489555,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,주변공시부재,선반영,선반영형|누적 배경형,있음,하락후반등,True,True,B,금리 인상/긴축장,한미반도체\한미반도체_2022_Q2_events.jsonl,하락후반등,0.6923076923076923,13,9,2.42,-6.05,4.44,,반등 관찰 후보,next_open,20.0,15.0,ok,,long,2022-06-21,2022-07-19,12450.0,13500.0,8.43373493975903,8.13373493975903
H05,222080_2022_Q2_2022-06-20_down,222080,씨아이에스,2022_Q2,2022-06-20,down,-5.000000000000004,58047856700.0,580.478567,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,주변공시부재,선반영,선반영형|누적 배경형,있음,하락후반등,True,True,B,금리 인상/긴축장,씨아이에스\씨아이에스_2022_Q2_events.jsonl,하락후반등,0.6923076923076923,13,9,13.82,2.96,11.18,,반등 관찰 후보,next_open,20.0,15.0,ok,,long,2022-06-21,2022-07-19,16350.0,14000.0,-14.37308868501529,-14.67308868501529
H05,006400_2022_Q2_2022-06-22_down,006400,삼성SDI,2022_Q2,2022-06-22,down,-6.118863012182008,177124314000.0,1771.24314,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,주변공시부재,선반영,선반영형|누적 배경형,있음,하락후반등,True,True,B,금리 인상/긴축장,삼성SDI\삼성SDI_2022_Q2_events.jsonl,하락후반등,0.6923076923076923,13,9,-0.74,5.96,6.15,,반등 관찰 후보,next_open,20.0,15.0,ok,,long,2022-06-23,2022-07-21,525740.0,555111.0,5.586601742306074,5.2866017423060745
H05,042700_2022_Q2_2022-06-22_down,042700,한미반도체,2022_Q2,2022-06-22,down,-8.267716535433067,9566348900.0,95.663489,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,주변공시부재,선반영,선반영형|누적 배경형,있음,하락후반등,True,True,B,금리 인상/긴축장,한미반도체\한미반도체_2022_Q2_events.jsonl,하락후반등,0.6923076923076923,13,9,0.0,11.16,12.45,,반등 관찰 후보,,,,skip,overlap_same_hypothesis_ticker,,,,,,,
H05,222080_2022_Q3_2022-07-06_down,222080,씨아이에스,2022_Q3,2022-07-06,down,-5.147058823529416,22331300750.0,223.3130075,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,주변공시부재,선반영,선반영형|누적 배경형,있음,하락후반등,True,False,,금리 인상/긴축장,씨아이에스\씨아이에스_2022_Q3_events.jsonl,하락후반등,0.6923076923076923,13,9,4.65,5.81,3.88,7.36,반등 관찰 후보,,,,skip,overlap_same_hypothesis_ticker,,,,,,,
H05,006360_2022_Q3_2022-09-14_down,006360,GS건설,2022_Q3,2022-09-14,down,-4.982817869415812,28720028350.0,287.2002835,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,주변공시부재,선반영,선반영형|누적 배경형,있음,하락유지,True,False,,금리 인상/긴축장,GS건설\GS건설_2022_Q3_events.jsonl,하락후반등,0.6923076923076923,13,9,1.63,-1.27,-1.45,-13.2,반등 관찰 후보,next_open,20.0,15.0,ok,,long,2022-09-15,2022-10-17,27750.0,22650.0,-18.37837837837838,-18.67837837837838
H05,006360_2022_Q4_2022-10-13_down,006360,GS건설,2022_Q4,2022-10-13,down,-5.664488017429193,30538501650.0,305.3850165,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,주변공시부재,선반영,선반영형|누적 배경형,있음,하락후반등,True,True,B,금리 인상/긴축장,GS건설\GS건설_2022_Q4_events.jsonl,하락후반등,0.6923076923076923,13,9,6.24,9.93,6.0,4.62,반등 관찰 후보,,,,skip,overlap_same_hypothesis_ticker,,,,,,,
H05,034020_2022_Q4_2022-10-13_down,034020,두산에너빌리티,2022_Q4,2022-10-13,down,-7.352941176470584,108181705350.0,1081.8170535,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매도,주변공시부재,선반영,선반영형|누적 배경형,있음,하락후반등,True,True,B,금리 인상/긴축장,두산에너빌리티\두산에너빌리티_2022_Q4_events.jsonl,하락후반등,0.6923076923076923,13,9,3.97,7.14,11.51,6.35,반등 관찰 후보,next_open,20.0,15.0,ok,,long,2022-10-14,2022-11-11,13000.0,16500.0,26.923076923076916,26.623076923076916
H05,005930_2022_Q4_2022-12-28_down,005930,삼성전자,2022_Q4,2022-12-28,down,-2.581755593803792,832919426100.0,8329.194261,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,주변공시부재,선반영,선반영형|누적 배경형,있음,후속거래일부족,False,False,,금리 인상/긴축장,삼성전자\삼성전자_2022_Q4_events.jsonl,하락후반등,0.6923076923076923,13,9,-2.3,,,,반등 관찰 후보,next_open,20.0,15.0,ok,,long,2022-12-29,2023-01-31,56000.0,61000.0,8.92857142857142,8.62857142857142
H05,298040_2023_Q1_2023-01-02_down,298040,효성중공업,2023_Q1,2023-01-02,down,-4.743589743589749,8595374200.0,85.953742,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,주변공시부재,선반영,선반영형|누적 배경형,있음,하락지속,True,False,,금리 인상/긴축장,효성중공업\효성중공업_2023_Q1_events.jsonl,하락후반등,0.6923076923076923,13,9,-0.81,-5.25,-3.23,-3.36,반등 관찰 후보,next_open,20.0,15.0,ok,,long,2023-01-03,2023-02-02,74500.0,69500.0,-6.711409395973156,-7.011409395973156
H05,010170_2023_Q1_2023-01-10_down,010170,대한광통신,2023_Q1,2023-01-10,down,-4.441776710684275,3259321180.0,32.5932118,거래대금평균상회,수급엇갈림,외국인기관수급엇갈림|개인매수,주변공시부재,선반영,선반영형|누적 배경형,있음,하락후반등,True,False,,금리 인상/긴축장,대한광통신\대한광통신_2023_Q1_events.jsonl,하락후반등,0.6923076923076923,13,9,-3.6,-5.19,3.39,4.27,반등 관찰 후보,next_open,20.0,15.0,ok,,long,2023-01-11,2023-02-10,2383.0,2055.0,-13.764162819974823,-14.064162819974824
